brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
renault,Renault Megane,25500.0,51 000 km,automatic,1 995 cm3,Diesel,Kęty,Małopolskie,2018
renault,Renault Captur ENERGY TCe 120 EDC Bose Edition,49500.0,51 000 km,automatic,1 995 cm3,Diesel,Wągrowiec,Wielkopolskie,2018
renault,Renault Scenic ENERGY dCi 160 EDC INITIALE PARIS,71800.0,80 000 km,automatic,1 598 cm3,Diesel,Brzozów,Podkarpackie,2017
renault,Renault Talisman 1.6 Energy dCi Intens EDC,62500.0,80 000 km,automatic,1 598 cm3,Diesel,Bydgoszcz,Kujawsko-pomorskie,2017
renault,Renault Zoe R90 22kWh (z akumulatorem),45900.0,168 000 km,automatic,1 598 cm3,Diesel,Mrągowo,Warmińsko-mazurskie,2015
renault,Renault Talisman 1.8 TCe FAP Initiale Paris EDC,79999.0,168 000 km,automatic,1 598 cm3,Diesel,Łomża,Podlaskie,2015
renault,Renault Captur 1.3 Energy TCe FAP Intens EDC,79500.0,103 005 km,automatic,1 618 cm3,Benzyna,Rzgów,Łódzkie,2016
renault,Renault Captur 1.2 TCe Intens EDC,47500.0,103 005 km,automatic,1 618 cm3,Benzyna,Łódź,Łódzkie,2016
renault,Renault Clio,53900.0,182 500 km,automatic,1 461 cm3,Diesel,Warszawa,Mazowieckie,2015
renault,Renault Koleos,88000.0,182 500 km,automatic,1 461 cm3,Diesel,Piaseczno,Mazowieckie,2015
renault,Renault Megane 1.8 TCe FAP R.S Trophy EDC,159900.0,142 500 km,automatic,1 197 cm3,Benzyna,Długołęka,Dolnośląskie,2015
renault,Renault Clio,44900.0,142 500 km,automatic,1 197 cm3,Benzyna,Nowy Sącz,Małopolskie,2015
renault,Renault Zoe,99900.0,322 440 km,automatic,1 460 cm3,Diesel,Warszawa,Mazowieckie,2017
renault,Renault Zoe R110 Z.E 40 Intens (z akumulatorem),92500.0,322 440 km,automatic,1 460 cm3,Diesel,Warszawa,Mazowieckie,2017
renault,Renault Captur 1.2 TCe Helly Hansen EDC,54900.0,21 870 km,automatic,1 197 cm3,Benzyna,Katowice,Śląskie,2015
renault,Renault Talisman,55900.0,21 870 km,automatic,1 197 cm3,Benzyna,Wilkowice,Wielkopolskie,2015
renault,Renault Grand Scenic ENERGY dCi 160 EDC BOSE EDITION,42900.0,99 000 km,automatic,1 598 cm3,Diesel,Przygodzice,Wielkopolskie,2017
renault,Renault Espace,89700.0,99 000 km,automatic,1 598 cm3,Diesel,Gniezno,Wielkopolskie,2017
renault,Renault Talisman 1.6 Energy dCi Intens EDC,69900.0,149 500 km,automatic,1 598 cm3,Diesel,Czerwionka-Leszczyny,Śląskie,2017
renault,Renault Megane 1.6-tce-205-edc,63837.0,149 500 km,automatic,1 598 cm3,Diesel,Józefów,Mazowieckie,2017
renault,Renault Kadjar,66900.0,118 570 km,automatic,1 461 cm3,Diesel,Łajski,Mazowieckie,2017
renault,Renault Scenic,47300.0,118 570 km,automatic,1 461 cm3,Diesel,Łajski,Mazowieckie,2017
renault,Renault Koleos 2.0 dCi Intens 4x4 X-Tronic,104999.0,179 331 km,automatic,1 461 cm3,Diesel,Tarnowskie Góry,Śląskie,2017
renault,Renault Kadjar 1.2 Energy TCe Limited EDC,76000.0,179 331 km,automatic,1 461 cm3,Diesel,Kolbudy,Pomorskie,2017
renault,Renault Kadjar 1.2 Energy TCe Night&Day EDC,79000.0,99 000 km,automatic,1 995 cm3,Diesel,Bielsko-Biała,Śląskie,2018
renault,Renault Megane,79900.0,99 000 km,automatic,1 995 cm3,Diesel,Toruń,Kujawsko-pomorskie,2018
renault,Renault Megane,51900.0,62 300 km,automatic,1 197 cm3,Benzyna,Garwolin,Mazowieckie,2018
renault,Renault Talisman,64300.0,62 300 km,automatic,1 197 cm3,Benzyna,Nowy Sącz,Małopolskie,2018
renault,Renault Kadjar,55900.0,48 000 km,automatic,1 197 cm3,Benzyna,Sokołów Podlaski,Mazowieckie,2016
renault,Renault Zoe Intense,52900.0,48 000 km,automatic,1 197 cm3,Benzyna,Lublin,Lubelskie,2016
renault,Renault Kadjar,74900.0,83 970 km,automatic,1 332 cm3,Benzyna,Kępno,Wielkopolskie,2019
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,79700.0,83 970 km,automatic,1 332 cm3,Benzyna,Płock,Mazowieckie,2019
renault,Renault Captur 1.3 Energy TCe S-Edition EDC,77777.0,103 247 km,automatic,1 461 cm3,Diesel,Mogilno,Kujawsko-pomorskie,2017
renault,Renault Talisman,95000.0,103 247 km,automatic,1 461 cm3,Diesel,Piaseczno,Mazowieckie,2017
renault,Renault Kadjar,69200.0,174 000 km,automatic,1 461 cm3,Diesel,Poniec,Wielkopolskie,2017
renault,Renault Talisman Grandtour ENERGY TCe 150 EDC INTENS,73000.0,174 000 km,automatic,1 461 cm3,Diesel,Malec,Małopolskie,2017
renault,Renault Megane 1.8 TCe R.S EDC,99900.0,223 300 km,automatic,1 461 cm3,Diesel,Żory,Śląskie,2018
renault,Renault Talisman 1.6 Energy TCe Intens EDC,61900.0,223 300 km,automatic,1 461 cm3,Diesel,Nowa Dęba,Podkarpackie,2018
renault,Renault Megane 1.6 TCe GT EDC,63800.0,22 900 km,automatic,Elektryczny,2016,Poniec,Wielkopolskie,2016
renault,Renault Scenic 1.5 dCi Expression EDC,39499.0,Elektryczny,automatic,2018,44 000 km,Kraków,Małopolskie,22 900 km
renault,Renault Grand Scenic ENERGY dCi 160 EDC BOSE EDITION,56999.0,Benzyna,automatic,2018,44 000 km,Jawor,Dolnośląskie,1 197 cm3
renault,Renault Kadjar,78000.0,Benzyna,automatic,2017,275 900 km,Łódź,Łódzkie,1 197 cm3
renault,Renault Megane 1.6 TCe GT EDC,69000.0,Diesel,automatic,2017,275 900 km,Pudliszki,Wielkopolskie,1 995 cm3
renault,Renault Captur,42900.0,Diesel,automatic,2019,11 463 km,Dudki,Łódzkie,1 995 cm3
renault,Renault Captur 1.2 Energy TCe Intens EDC,53900.0,Benzyna,automatic,2019,11 463 km,Poznań,Wielkopolskie,1 332 cm3
renault,Renault Koleos 2.0 dCi Intens 4x4 X-Tronic,95000.0,Benzyna,automatic,2018,26 700 km,Elbląg,Warmińsko-mazurskie,1 332 cm3
renault,Renault Espace BLUE dCi 200 EDC INITIALE PARIS,117500.0,Benzyna,automatic,2018,26 700 km,Poznań,Wielkopolskie,1 618 cm3
renault,Renault Grand Scenic dCi 110 EDC LIMITED,42900.0,Benzyna,automatic,2016,100 000 km,Łomianki,Mazowieckie,1 618 cm3
renault,Renault Talisman 1.6 Energy TCe Limited EDC,74900.0,Diesel,automatic,2016,100 000 km,Długołęka,Dolnośląskie,1 461 cm3
renault,Renault Scenic,38900.0,Diesel,automatic,2017,80 000 km,Kielce,Świętokrzyskie,1 461 cm3
renault,Renault Kadjar,39000.0,Benzyna,automatic,2017,80 000 km,Kielce,Świętokrzyskie,1 618 cm3
renault,Renault Koleos ENERGY dCi 175 X-tronic 4WD INTENS,54900.0,Benzyna,automatic,2018,95 694 km,Kiełczów,Dolnośląskie,1 618 cm3
renault,Renault Megane,35800.0,65 366 km,automatic,1 461 cm3,Diesel,Kielce,Świętokrzyskie,2019
renault,Renault Captur,19900.0,65 366 km,automatic,1 461 cm3,Diesel,Kielce,Świętokrzyskie,2019
renault,Renault Megane,46500.0,92 215 km,automatic,1 461 cm3,Diesel,Kęty,Małopolskie,2019
renault,Renault Zoe R90 Z.E 40 Intens (z akumulatorem),43900.0,92 215 km,automatic,1 461 cm3,Diesel,Wadowice,Małopolskie,2019
renault,Renault Captur,61500.0,101 614 km,automatic,1 600 cm3,Benzyna,Turek,Wielkopolskie,2015
renault,Renault Captur,44900.0,101 614 km,automatic,1 600 cm3,Benzyna,Szczecin,Zachodniopomorskie,2015
renault,Renault Espace,68900.0,14 000 km,automatic,Elektryczny,2019,Smyków,Świętokrzyskie,2019
renault,Renault Captur 1.2 Energy TCe Intens EDC EU6,59999.0,Elektryczny,automatic,2018,29 000 km,Choszczno,Zachodniopomorskie,14 000 km
renault,Renault Talisman,88000.0,Benzyna,automatic,2018,29 000 km,Zabrze,Śląskie,1 197 cm3
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,102500.0,Benzyna,automatic,2015,137 000 km,Konin,Wielkopolskie,1 197 cm3
renault,Renault Megane 1.3 TCe FAP Limited EDC,75900.0,Benzyna,automatic,2015,137 000 km,Lębork,Pomorskie,1 197 cm3
renault,Renault Kadjar,88000.0,Benzyna,automatic,2017,218 000 km,Bielany Wrocławskie,Dolnośląskie,1 197 cm3
renault,Renault Espace,65000.0,Diesel,automatic,2017,218 000 km,Bielany Wrocławskie,Dolnośląskie,1 598 cm3
renault,Renault Captur,69900.0,Diesel,automatic,2016,61 000 km,Gdańsk,Pomorskie,1 598 cm3
renault,Renault Megane 1.8 TCe FAP R.S EDC,126900.0,Benzyna,automatic,2016,61 000 km,Olsztyn,Warmińsko-mazurskie,1 197 cm3
renault,Renault Talisman 1.8 TCe FAP Intens EDC,86900.0,Benzyna,automatic,2018,42 325 km,Warszawa,Mazowieckie,1 197 cm3
renault,Renault Talisman Grandtour ENERGY dCi 130 EDC INTENS,49999.0,Benzyna,automatic,2018,42 325 km,Swarzędz,Wielkopolskie,1 798 cm3
renault,Renault Scenic 1.5 dCi Zen EDC,56900.0,Benzyna,automatic,2017,85 665 km,Dąbrowa Górnicza,Śląskie,1 798 cm3
renault,Renault Talisman,44143.0,Diesel,automatic,2017,85 665 km,Komorniki,Dolnośląskie,1 995 cm3
renault,Renault Espace Energy dCi 160 EDC LIMITED,69900.0,Diesel,automatic,2019,58 605 km,Bielsko-Biała,Śląskie,1 995 cm3
renault,Renault Megane 1.7 Blue dCi GT Line EDC,72900.0,Benzyna,automatic,2019,58 605 km,Zambrów,Podlaskie,1 332 cm3
renault,Renault Espace,57900.0,Benzyna,automatic,2019,67 780 km,Limanowa,Małopolskie,1 332 cm3
renault,Renault Koleos,103000.0,Benzyna,automatic,2019,67 780 km,Gdów,Małopolskie,1 332 cm3
renault,Renault Talisman 1.6 Energy dCi Intens EDC,69999.0,Benzyna,automatic,2015,234 764 km,Sierpc,Mazowieckie,1 332 cm3
renault,Renault Kadjar 1.2 Energy TCe S-Edition EDC,63000.0,Diesel,automatic,2015,234 764 km,Brodnica,Kujawsko-pomorskie,1 598 cm3
renault,Renault Espace,67900.0,Diesel,automatic,2018,55 000 km,Częstochowa,Śląskie,1 598 cm3
renault,Renault Talisman 2.0 Blue dCi Intens EDC,97900.0,Benzyna,automatic,2018,55 000 km,Kraków,Małopolskie,1 197 cm3
renault,Renault Kadjar,33900.0,Benzyna,automatic,2019,39 756 km,Ostrów Wielkopolski,Wielkopolskie,1 197 cm3
renault,Renault Kadjar,69500.0,Benzyna,automatic,2019,39 756 km,Kielce,Świętokrzyskie,1 798 cm3
renault,Renault Talisman 1.8 TCe FAP Intens EDC,72900.0,Benzyna,automatic,2019,78 967 km,Olsztyn,Warmińsko-mazurskie,1 798 cm3
renault,Renault Zoe,59900.0,Benzyna,automatic,2019,78 967 km,Przysucha,Mazowieckie,1 798 cm3
renault,Renault Koleos 2.0 dCi Intens X-Tronic,96600.0,Benzyna,automatic,2018,257 000 km,Mogilno,Kujawsko-pomorskie,1 798 cm3
renault,Renault Espace 2.0 Blue dCi Zen EDC,109500.0,49 000 km,automatic,1 997 cm3,Diesel,Otwock,Mazowieckie,2019
renault,Renault Scenic,73800.0,49 000 km,automatic,1 997 cm3,Diesel,Przygodzice,Wielkopolskie,2019
renault,Renault Clio 1.6 R.S.Trophy 220 EDC,61008.0,61 000 km,automatic,1 749 cm3,Diesel,Tarnobrzeg,Podkarpackie,2019
renault,Renault Talisman,92900.0,61 000 km,automatic,1 749 cm3,Diesel,Gdańsk,Pomorskie,2019
renault,Renault Koleos,128900.0,201 335 km,automatic,1 618 cm3,Benzyna,Biesiekierz,Zachodniopomorskie,2017
renault,Renault Talisman 1.6 Energy TCe Initiale Paris EDC,72300.0,201 335 km,automatic,1 618 cm3,Benzyna,Kwidzyn,Pomorskie,2017
renault,Renault Kadjar,74000.0,95 100 km,automatic,1 997 cm3,Diesel,Jędrzejewo,Wielkopolskie,2019
renault,Renault Talisman 1.8 TCe FAP Winter Edition EDC,93000.0,95 100 km,automatic,1 997 cm3,Diesel,Rudnik,Małopolskie,2019
renault,Renault Talisman 1.6 Energy TCe Intens EDC,70000.0,51 800 km,automatic,1 995 cm3,Diesel,Płońsk,Mazowieckie,2019
renault,Renault Talisman 1.6 Energy dCi Intens EDC,59500.0,51 800 km,automatic,1 995 cm3,Diesel,Rawicz,Wielkopolskie,2019
renault,Renault Espace 1.6 dCi Energy Initiale Paris EDC 7os,77900.0,115 500 km,automatic,1 618 cm3,Benzyna,Biskupice,Śląskie,2016
renault,Renault Talisman 1.3 TCe FAP Limited EDC,86000.0,115 500 km,automatic,1 618 cm3,Benzyna,Siedlce,Mazowieckie,2016
renault,Renault Kadjar 1.3 TCe FAP Easy Life EDC,75500.0,28 000 km,automatic,1 197 cm3,Benzyna,Doruchów,Wielkopolskie,2018
renault,Renault Koleos 2.0 dCi Intens 4x4 X-Tronic,107900.0,28 000 km,automatic,1 197 cm3,Benzyna,Mysłowice,Śląskie,2018
renault,Renault Megane 1.5 dCi Limited EDC,49999.0,111 651 km,automatic,1 798 cm3,Benzyna+LPG,Matczyn,Lubelskie,2018
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,119900.0,111 651 km,automatic,1 798 cm3,Benzyna+LPG,Elbląg,Warmińsko-mazurskie,2018
renault,Renault Megane 1.2 Energy TCe Intens EDC,41900.0,61 000 km,automatic,1 618 cm3,Benzyna,Dobroń,Łódzkie,2016
renault,Renault Talisman,56800.0,61 000 km,automatic,1 618 cm3,Benzyna,Piaseczno,Mazowieckie,2016
renault,Renault Talisman 1.6 Energy TCe Intens EDC,49900.0,116 000 km,automatic,1 598 cm3,Diesel,Krągola,Wielkopolskie,2016
renault,Renault Clio 1.2 Enegry TCe Limited EDC,44990.0,116 000 km,automatic,1 598 cm3,Diesel,Międzyrzecz,Lubuskie,2016
renault,Renault Kadjar 1.3 TCe FAP Intens EDC,86900.0,228 604 km,automatic,1 598 cm3,Diesel,Turek,Wielkopolskie,2015
renault,Renault Captur 1.2 Energy TCe Limited EDC,66900.0,228 604 km,automatic,1 598 cm3,Diesel,Kalisz,Wielkopolskie,2015
renault,Renault Fluence,29000.0,72 000 km,automatic,1 332 cm3,Benzyna,Zabrze,Śląskie,2019
renault,Renault Koleos 2.0 dCi Intens 4x4 X-Tronic,101900.0,72 000 km,automatic,1 332 cm3,Benzyna,Bielsko-Biała,Śląskie,2019
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,94600.0,46 000 km,automatic,1 332 cm3,Benzyna,Bielsko-Biała,Śląskie,2019
renault,Renault Talisman,88000.0,46 000 km,automatic,1 332 cm3,Benzyna,Bielany Wrocławskie,Dolnośląskie,2019
renault,Renault Clio ENERGY dCi 90 EDC Dynamique,24300.0,72 000 km,automatic,1 995 cm3,Diesel,Sanok,Podkarpackie,2018
renault,Renault Megane 1.5 dCi Limited EDC,57900.0,72 000 km,automatic,1 995 cm3,Diesel,Mińsk Mazowiecki,Mazowieckie,2018
renault,Renault Espace 1.6 dCi Energy Initiale Paris EDC,78900.0,144 000 km,automatic,1 461 cm3,Diesel,Janki,Mazowieckie,2017
renault,Renault Talisman 1.6 Energy dCi Intens EDC,59900.0,144 000 km,automatic,1 461 cm3,Diesel,Kutno,Łódzkie,2017
renault,Renault Zoe,7900.0,94 164 km,automatic,1 995 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2018
renault,Renault Espace 1.6 dCi Energy Zen EDC,69800.0,94 164 km,automatic,1 995 cm3,Diesel,Elbląg,Warmińsko-mazurskie,2018
renault,Renault Koleos 2.0 Blue dCi Initiale Paris 4x4 X-Tronic,182900.0,12 487 km,automatic,1 995 cm3,Diesel,Starogard Gdański,Pomorskie,2022
renault,Renault Talisman Grandtour BLUE dCi 160 EDC INTENS,52700.0,12 487 km,automatic,1 995 cm3,Diesel,Rokietnica,Wielkopolskie,2022
renault,Renault Arkana 1.3 TCe mHEV R.S Line EDC,134900.0,82 450 km,automatic,1 997 cm3,Diesel,Starogard Gdański,Pomorskie,2020
renault,Renault Kadjar,100001.0,82 450 km,automatic,1 997 cm3,Diesel,Zabrze,Śląskie,2020
renault,Renault Arkana 1.3 TCe mHEV R.S Line EDC,109000.0,8 000 km,automatic,1 332 cm3,Benzyna,Gliwice,Śląskie,2022
renault,Renault Megane 1.8 TCe FAP R.S Trophy EDC,199999.0,8 000 km,automatic,1 332 cm3,Benzyna,Kielce,Świętokrzyskie,2022
renault,Renault Clio 1.0 TCe Intens Xtronic,92184.0,56 732 km,automatic,1 332 cm3,Benzyna,Koszalin,Zachodniopomorskie,2021
renault,Renault Captur E-TECH PLUG-in Hybrid 160 E-Tech engineered,117900.0,56 732 km,automatic,1 332 cm3,Benzyna,Rzuchów,Śląskie,2021
renault,Renault Kadjar 1.3 TCe FAP Intens EDC,39999.0,1 km,automatic,1 332 cm3,Benzyna,Dębica,Podkarpackie,2023
renault,Renault Zoe R135 Z.E 50 Intens,109800.0,1 km,automatic,1 332 cm3,Benzyna,Łódź,Łódzkie,2023
renault,Renault Kadjar 1.5 Blue dCi Intens EDC EU6d,89800.0,9 300 km,automatic,1 798 cm3,Benzyna,Wrocław,Dolnośląskie,2022
renault,Renault Megane,83900.0,9 300 km,automatic,1 798 cm3,Benzyna,Kraków,Małopolskie,2022
renault,Renault Megane 1.3 TCe FAP Intens EDC,93900.0,6 100 km,automatic,999 cm3,Benzyna,Pyrzowice,Śląskie,2022
renault,Renault Espace,223900.0,6 100 km,automatic,999 cm3,Benzyna,Starogard Gdański,Pomorskie,2022
renault,Renault Espace 2.0 Blue dCi Initiale Paris EDC,190900.0,39 150 km,automatic,1 598 cm3,Hybryda,Sękocin Nowy,Mazowieckie,2020
renault,Renault Koleos,129850.0,39 150 km,automatic,1 598 cm3,Hybryda,Warszawa,Mazowieckie,2020
renault,Renault Arkana,139790.0,23 659 km,automatic,1 332 cm3,Benzyna,Warszawa,Mazowieckie,2020
renault,Renault Megane,131600.0,23 659 km,automatic,1 332 cm3,Benzyna,Warszawa,Mazowieckie,2020
renault,Renault Zoe,161200.0,16 900 km,automatic,Elektryczny,2021,Warszawa,Mazowieckie,2021
renault,Renault Arkana,149245.0,Elektryczny,automatic,2020,62 252 km,Warszawa,Mazowieckie,16 900 km
renault,Renault Zoe R135 Z.E 50 Zen,114900.0,Diesel,automatic,2020,62 252 km,Gdańsk,Pomorskie,1 461 cm3
renault,Renault Arkana 1.3 TCe mHEV R.S Line EDC,103000.0,Diesel,automatic,2021,53 655 km,Zawiercie,Śląskie,1 461 cm3
renault,Renault Austral 1.3 TCe mHEV Iconic,196200.0,Benzyna,automatic,2021,53 655 km,Zabrze,Śląskie,1 332 cm3
renault,Renault Zoe,179200.0,Benzyna,automatic,2021,56 000 km,Katowice,Śląskie,1 332 cm3
renault,Renault Arkana,130960.0,Benzyna,automatic,2021,56 000 km,Chorzów,Śląskie,1 332 cm3
renault,Renault Arkana,130300.0,Benzyna,automatic,2023,30 km,Chorzów,Śląskie,1 332 cm3
renault,Renault Arkana,128400.0,Diesel,automatic,2023,30 km,Chorzów,Śląskie,1 997 cm3
renault,Renault Captur 1.3 TCe Techno EDC,121800.0,Diesel,automatic,2021,38 350 km,Elbląg,Warmińsko-mazurskie,1 997 cm3
renault,Renault Arkana 1.3 TCe mHEV Equilibre EDC,123700.0,Diesel,automatic,2021,38 350 km,Chorzów,Śląskie,1 997 cm3
renault,Renault Arkana 1.3 TCe mHEV Techno EDC,137900.0,Diesel,automatic,2020,70 000 km,Chorzów,Śląskie,1 997 cm3
renault,Renault Arkana,137000.0,Diesel,automatic,2020,70 000 km,Chorzów,Śląskie,1 995 cm3
renault,Renault Arkana,157100.0,Diesel,automatic,2022,1 598 cm3,Chorzów,Śląskie,1 995 cm3
renault,Renault Arkana,136900.0,1 km,automatic,1 332 cm3,Benzyna,Chorzów,Śląskie,2023
renault,Renault Arkana 1.3 TCe mHEV R.S Line EDC,142025.0,1 km,automatic,1 332 cm3,Benzyna,Chorzów,Śląskie,2023
renault,Renault Austral,166796.0,1 km,automatic,1 332 cm3,Benzyna,Chorzów,Śląskie,2022
renault,Renault Megane 1.3 TCe FAP Intens EDC,87900.0,1 km,automatic,1 332 cm3,Benzyna,Suchy Las,Wielkopolskie,2022
renault,Renault Koleos,149900.0,1 km,automatic,1 332 cm3,Benzyna,Konstantynów Łódzki,Łódzkie,2023
renault,Renault Arkana 1.6 E-TECH Techno MMT,139900.0,1 km,automatic,1 332 cm3,Benzyna,Bielsko-Biała,Śląskie,2023
renault,Renault Arkana,122900.0,41 911 km,automatic,1 332 cm3,Benzyna,Siedlce,Mazowieckie,2021
renault,Renault Koleos,201800.0,41 911 km,automatic,1 332 cm3,Benzyna,Gliwice,Śląskie,2021
renault,Renault Koleos 1.7 Blue dCi Intens X-Tronic,64900.0,49 000 km,automatic,1 997 cm3,Diesel,Wielka Wieś,Małopolskie,2021
renault,Renault Arkana 1.6 E-TECH Intens MMT,129500.0,49 000 km,automatic,1 997 cm3,Diesel,Łódź,Łódzkie,2021
renault,Renault Austral 1.3 TCe mHEV Iconic,204900.0,1 km,automatic,1 598 cm3,Benzyna,Warszawa,Mazowieckie,2022
renault,Renault Zoe,124632.0,1 km,automatic,1 598 cm3,Benzyna,Gliwice,Śląskie,2022
renault,Renault Arkana,163700.0,5 000 km,automatic,1 332 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2022
renault,Renault Koleos,188900.0,5 000 km,automatic,1 332 cm3,Benzyna,Lublin,Lubelskie,2022
renault,Renault Clio,105200.0,1 km,automatic,1 995 cm3,Diesel,Ostrołęka,Mazowieckie,2023
renault,Renault Austral,208600.0,1 km,automatic,1 995 cm3,Diesel,Gliwice,Śląskie,2023
renault,Renault Arkana,156200.0,140 000 km,automatic,1 749 cm3,Diesel,Toruń,Kujawsko-pomorskie,2020
renault,Renault Koleos 1.3 TCe Techno EDC,155900.0,140 000 km,automatic,1 749 cm3,Diesel,Kalisz,Wielkopolskie,2020
renault,Renault Koleos 2.0 Blue dCi Initiale Paris 4x4 X-Tronic,185000.0,8 923 km,automatic,1 598 cm3,Benzyna,Kalisz,Wielkopolskie,2021
renault,Renault Koleos 2.0 Blue dCi Initiale Paris 4x4 X-Tronic,136900.0,8 923 km,automatic,1 598 cm3,Benzyna,Luboń,Wielkopolskie,2021
renault,Renault Arkana,154700.0,10 km,automatic,1 332 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2023
renault,Renault Arkana,154700.0,10 km,automatic,1 332 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2023
renault,Renault Arkana 1.3 TCe mHEV Intens EDC,110000.0,1 km,automatic,Elektryczny,2022,Szczecin,Zachodniopomorskie,2022
renault,Renault Arkana,129000.0,Elektryczny,automatic,2022,1 km,Kraków,Małopolskie,1 km
renault,Renault Megane 1.3 TCe FAP R.S Line EDC,124900.0,Benzyna,automatic,2022,1 km,Wrocław,Dolnośląskie,1 332 cm3
renault,Renault Koleos 2.0 Blue dCi Initiale Paris 4x4 X-Tronic,159900.0,Benzyna,automatic,2022,4 km,Suchy Las,Wielkopolskie,1 332 cm3
renault,Renault Arkana,144470.0,Diesel,automatic,2022,4 km,Rzeszów,Podkarpackie,2 000 cm3
renault,Renault Zoe,173370.0,Diesel,automatic,2022,5 km,Rzeszów,Podkarpackie,2 000 cm3
renault,Renault Trafic,221398.0,Hybryda,automatic,2022,5 km,Chorzów,Śląskie,1 598 cm3
renault,Renault Arkana,146800.0,Hybryda,automatic,2023,1 km,Rzeszów,Podkarpackie,1 598 cm3
renault,Renault Austral 1.3 TCe mHEV Techno,168400.0,Hybryda,automatic,2023,1 km,Częstochowa,Śląskie,1 332 cm3
renault,Renault Megane,87900.0,Hybryda,automatic,2022,1 km,Katowice,Śląskie,1 332 cm3
renault,Renault Captur 1.2 Energy TCe XMOD EDC,64900.0,48 900 km,automatic,1 197 cm3,Benzyna,Kalisz,Wielkopolskie,2018
renault,Renault Talisman 1.6 Energy TCe Zen EDC,67900.0,48 900 km,automatic,1 197 cm3,Benzyna,Bytom,Śląskie,2018
renault,Renault Megane 1.6 TCe GT EDC,74800.0,153 700 km,automatic,1 618 cm3,Benzyna,Lipówki,Mazowieckie,2018
renault,Renault Talisman 1.6 Energy TCe Intens EDC,89500.0,153 700 km,automatic,1 618 cm3,Benzyna,Leszno,Wielkopolskie,2018
renault,Renault Clio,32900.0,32 200 km,automatic,1 618 cm3,Benzyna,Warszawa,Mazowieckie,2016
renault,Renault Koleos,99700.0,32 200 km,automatic,1 618 cm3,Benzyna,Gniezno,Wielkopolskie,2016
renault,Renault Kadjar TCe 160 EDC GPF BOSE EDITION,79900.0,37 000 km,automatic,1 618 cm3,Benzyna,Suszec,Śląskie,2018
renault,Renault Captur 1.3 Energy TCe S-Edition EDC,76990.0,37 000 km,automatic,1 618 cm3,Benzyna,Białystok,Podlaskie,2018
renault,Renault Kadjar,78000.0,69 000 km,automatic,1 333 cm3,Benzyna,Bielany Wrocławskie,Dolnośląskie,2019
renault,Renault Koleos 2.0 dCi Intens X-Tronic,103800.0,69 000 km,automatic,1 333 cm3,Benzyna,Gniezno,Wielkopolskie,2019
renault,Renault Clio,44900.0,73 000 km,automatic,2 000 cm3,Diesel,Września,Wielkopolskie,2018
renault,Renault Kadjar Energy TCe 130 EDC Bose Edition,68900.0,73 000 km,automatic,2 000 cm3,Diesel,Kwidzyn,Pomorskie,2018
renault,Renault Kadjar Energy TCe 130 EDC LIMITED,51900.0,100 000 km,automatic,1 333 cm3,Benzyna,Kalisz,Wielkopolskie,2019
renault,Renault Koleos 2.0 dCi Intens 4x4 X-Tronic,94000.0,100 000 km,automatic,1 333 cm3,Benzyna,Brudzew,Wielkopolskie,2019
renault,Renault Talisman 2.0 Blue dCi Intens EDC,96850.0,137 818 km,automatic,1 332 cm3,Benzyna,Liszki,Małopolskie,2019
