dmr_make,dmr_model,age_band,band_years,approx_age_years,price_bracket_id,price_bracket_label,entry_price_dkk,entry_price_reference_km,exit_age_band,hold_years,shorter_than_6yr_horizon,horizon_available,resale_price_dkk,mileage_adjustment_factor,depreciation_dkk,depreciation_available,fuel_total_dkk,ejerafgift_total_dkk,repair_total_dkk,tco_total_dkk,tco_per_year,running_cost_per_year,standardized_pass_rate,raw_pass_rate,repair_burden_index,median_annual_fuel_cost_dkk,median_annual_ejerafgift_dkk,engagement_score,reliability_unstable,meets_stability_floor,dk_vehicle_count,n_nt_tests,price_n_listings,price_pooled_at_brand,price_calibration_factor,price_confidence,donor_model,excluded_from_rank,excluded_from_running_cost_rank,exclusion_reason,is_hybrid,is_diesel_dominant,cost_rank_in_group,cost_tier,value_for_money_score,value_for_money_weight_cost,value_for_money_weight_engagement,value_for_money_rank_in_group,value_for_money_tier,running_cost_rank_overall,running_cost_tier
SKODA,FABIA,2,2017-2019,8.0,2,"50,000-90,000 DKK",59134,139375,4,6.5,False,True,26005,0.8906,33129,True,71686,9880,9563,124258,19117,14020,0.7501,0.7677,0.4904,11028.634361233482,1520.0,0.403,False,True,9885,206097,112,False,0.6677,high,,False,False,,False,False,26,A,0.5719,0.5,0.5,46,B,124,A
SKODA,FABIA,3,2014-2016,11.0,1,"Up to 50,000 DKK",41084,139375,4,3.5,True,True,31118,1.0657,9966,True,41137,3220,8139,62462,17846,14999,0.6775,0.6963,0.7751,11753.521126760563,920.0,0.5043,False,True,7331,174709,112,False,0.6677,high,,False,False,,False,False,31,B,0.74,0.5,0.5,6,S,181,B
SKODA,FABIA,4,2010-2013,14.5,1,"Up to 50,000 DKK",29199,207833,,,,False,,,,False,,,,,18941,18941,0.5603,0.5751,1.3808,13039.062500000002,1760.0,0.4466,False,True,2181,180813,112,False,0.6677,high,,False,False,,False,False,43,B,0.5533,0.5,0.5,31,B,366,B
CHEVROLET,SPARK,3,2014-2016,11.0,4,"150,000-250,000 DKK",193851,139375,4,3.5,True,True,56099,1.0657,137752,True,43811,3220,15580,200363,57247,17889,0.5255,0.5538,1.4838,12517.500000000002,920.0,0.3997,False,True,1207,36446,307,True,0.7098,low,,False,False,,False,False,82,D,0.0854,0.5,0.5,82,D,330,B
CHEVROLET,SPARK,4,2010-2013,14.5,2,"50,000-90,000 DKK",52640,207833,,,,False,,,,False,,,,,18314,18314,0.4991,0.5431,1.6254,12517.500000000002,920.0,0.4254,False,True,11625,13707,307,True,0.6677,low,,False,False,,False,False,16,A,0.6403,0.5,0.5,29,A,345,B
SEAT,MII,2,2017-2019,8.0,1,"Up to 50,000 DKK",39823,139375,4,6.5,False,True,28393,0.8906,11430,True,66692,9100,9222,96443,14837,13079,0.7374,0.7782,0.4729,10260.245901639346,1400.0,0.2386,False,True,2523,30597,41,False,0.6677,medium,,False,False,,False,False,6,S,0.48,0.5,0.5,46,B,93,A
SEAT,MII,3,2014-2016,11.0,1,"Up to 50,000 DKK",35991,139375,4,3.5,True,True,33975,1.0657,2016,True,35911,3220,6624,47771,13649,13073,0.6726,0.7224,0.6309,10260.245901639346,920.0,0.2397,False,True,5451,19562,41,False,0.6677,medium,,False,False,,False,False,2,S,0.5133,0.5,0.5,36,B,91,A
SEAT,MII,4,2010-2013,14.5,1,"Up to 50,000 DKK",31880,207833,,,,False,,,,False,,,,,13695,13695,0.6251,0.6804,0.8384,10260.245901639346,920.0,0.2582,True,False,3931,557,41,False,0.6677,medium,,True,True,reliability_unstable,False,False,,,,,,,,,
MERCEDES-BENZ,E-Klasse,1,2020-2022,5.0,5,"Above 250,000 DKK",535275,105250,3,6.0,False,True,167634,0.8002,367641,True,51428,8053,9331,436454,72742,11469,0.8549,0.852,0.5184,8571.2924,1342.216,0.5828,False,True,1426,235674,1177,False,0.7098,high,,False,False,,False,True,44,C,0.287,0.5,0.5,48,C,49,S
MERCEDES-BENZ,E-Klasse,2,2017-2019,8.0,5,"Above 250,000 DKK",368590,139375,4,6.5,False,True,85312,0.8906,283278,True,72200,23585,16762,395825,60896,17315,0.8079,0.7966,0.8596,11107.6443,3628.5283,0.6485,False,True,2650,247132,1177,False,0.7098,high,,False,False,,False,True,36,B,0.4444,0.5,0.5,35,B,303,B
MERCEDES-BENZ,E-Klasse,3,2014-2016,11.0,4,"150,000-250,000 DKK",209482,139375,4,3.5,True,True,102084,1.0657,107398,True,44185,13860,14125,179567,51305,20620,0.7406,0.726,1.3452,12624.1629,3960.0,0.5955,False,True,2286,189294,1177,False,0.7098,high,,False,False,,False,True,80,D,0.2744,0.5,0.5,77,D,426,C
MERCEDES-BENZ,E-Klasse,4,2010-2013,14.5,3,"90,000-150,000 DKK",95789,207833,,,,False,,,,False,,,,,24815,24815,0.7073,0.6899,1.668,14232.4324,5578.7193,0.447,False,True,2936,118523,1177,False,0.6677,high,,False,False,,False,True,33,A,0.5126,0.5,0.5,59,B,500,D
TOYOTA,VERSO,2,2017-2019,8.0,3,"90,000-150,000 DKK",93732,139375,4,6.5,False,True,69421,0.8906,24311,True,109213,28080,11324,172927,26604,22864,0.7806,0.7665,0.5807,16802.013422818793,4320.0,0.6042,False,True,899,36434,177,False,0.6677,high,,False,False,,False,False,53,B,0.5966,0.5,0.5,40,B,475,C
TOYOTA,VERSO,3,2014-2016,11.0,2,"50,000-90,000 DKK",88940,139375,4,3.5,True,True,83069,1.0657,5871,True,58807,15120,9972,89769,25648,23971,0.6906,0.6764,0.9497,16802.013422818793,4320.0,0.6042,False,True,1552,38503,177,False,0.6677,high,,False,False,,False,False,127,D,0.4496,0.5,0.5,93,B,489,D
TOYOTA,VERSO,4,2010-2013,14.5,2,"50,000-90,000 DKK",77947,207833,,,,False,,,,False,,,,,25099,25099,0.6438,0.6306,1.2494,17030.612244897962,4320.0,0.5017,False,True,1954,20896,177,False,0.6677,high,,False,False,,False,False,122,C,0.3705,0.5,0.5,111,C,502,D
BMW,X1,1,2020-2022,5.0,5,"Above 250,000 DKK",290818,105250,3,6.0,False,True,115782,0.8002,175036,True,44441,5520,7141,232137,38690,9517,0.8812,0.8816,0.3967,7406.804733727812,920.0,0.1083,False,True,1184,145861,317,False,0.7098,high,,False,False,,True,False,7,A,0.4444,0.5,0.5,36,B,25,S
BMW,X1,2,2017-2019,8.0,4,"150,000-250,000 DKK",213982,139375,4,6.5,False,True,71658,0.8906,142324,True,74466,23400,14040,254230,39112,17216,0.8159,0.811,0.72,11456.331877729259,3600.0,0.7193,False,True,1114,103202,317,False,0.7098,high,,False,False,,False,True,61,C,0.6098,0.5,0.5,24,A,300,B
BMW,X1,3,2014-2016,11.0,3,"90,000-150,000 DKK",144686,139375,4,3.5,True,True,85746,1.0657,58940,True,45011,13860,12816,130628,37322,20482,0.7383,0.7246,1.2206,12860.29411764706,3960.0,0.6627,False,True,233,70155,317,False,0.7098,high,,False,False,,False,True,118,D,0.4076,0.5,0.5,81,B,423,C
BMW,X1,4,2010-2013,14.5,2,"50,000-90,000 DKK",80458,207833,,,,False,,,,False,,,,,22743,22743,0.7115,0.6902,1.5551,13117.499999999998,4960.0,0.5958,False,True,331,23364,317,False,0.6677,high,,False,False,,False,True,93,B,0.5683,0.5,0.5,47,B,472,C
MITSUBISHI,OUTLANDER,1,2020-2022,5.0,4,"150,000-250,000 DKK",176996,105250,3,6.0,False,True,75074,0.8002,101922,True,46794,7680,6282,162678,27113,10126,0.864,0.8534,0.349,7799.065420560748,1280.0,0.2446,False,True,1485,107990,203,False,0.7098,high,,False,False,,True,False,6,S,0.4756,0.5,0.5,47,B,32,S
MITSUBISHI,OUTLANDER,2,2017-2019,8.0,4,"150,000-250,000 DKK",150159,139375,4,6.5,False,True,39891,0.8906,110268,True,50694,8320,13108,182390,28060,11096,0.7916,0.7646,0.6722,7799.065420560748,1280.0,0.2484,False,True,759,105839,203,False,0.7098,high,,False,False,,True,False,7,S,0.4817,0.5,0.5,45,B,43,S
MITSUBISHI,OUTLANDER,3,2014-2016,11.0,3,"90,000-150,000 DKK",93816,139375,4,3.5,True,True,47733,1.0657,46083,True,53385,15120,12942,127530,36437,23271,0.6851,0.6468,1.2326,15252.906976744187,4320.0,0.4753,False,True,113,31149,203,False,0.6677,high,,False,False,,False,True,117,D,0.1975,0.5,0.5,116,D,480,C
MITSUBISHI,OUTLANDER,4,2010-2013,14.5,1,"Up to 50,000 DKK",44790,207833,,,,False,,,,False,,,,,32776,32776,0.5869,0.5415,2.0805,18874.10071942446,7660.0,0.4621,False,True,30,20342,203,False,0.6677,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
CITROËN,C1,1,2020-2022,5.0,3,"90,000-150,000 DKK",145650,105250,3,6.0,False,True,45482,0.8002,100168,True,50583,7681,5877,164309,27385,10690,0.8036,0.836,0.3265,8430.5756,1280.1023,0.3681,False,True,4694,100540,1252,True,0.7098,low,,False,False,,False,False,64,B,0.3193,0.5,0.5,98,C,36,S
CITROËN,C1,2,2017-2019,8.0,2,"50,000-90,000 DKK",88382,139375,4,6.5,False,True,33747,0.8906,54635,True,61875,8319,10150,134979,20766,12361,0.7206,0.7696,0.5205,9519.3025,1279.8952,0.3788,False,True,10306,178862,1252,True,0.6677,low,,False,False,,False,False,57,B,0.4245,0.5,0.5,102,C,62,A
CITROËN,C1,3,2014-2016,11.0,2,"50,000-90,000 DKK",56836,139375,4,3.5,True,True,40382,1.0657,16454,True,33318,3220,9069,62061,17732,13031,0.6311,0.6782,0.8637,9519.5095,920.0,0.3725,False,True,10416,166558,1252,True,0.6677,low,,False,False,,False,False,9,S,0.5755,0.5,0.5,44,B,90,A
CITROËN,C1,4,2010-2013,14.5,1,"Up to 50,000 DKK",37892,207833,,,,False,,,,False,,,,,16296,16296,0.5397,0.5709,1.455,11010.7099,920.0,0.3641,False,True,13172,165674,1252,True,0.6677,low,,False,False,,False,False,13,A,0.5933,0.5,0.5,26,B,245,B
OPEL,KARL,2,2017-2019,8.0,1,"Up to 50,000 DKK",38920,139375,4,,False,True,,,,False,,,,,12576,12576,0.7213,0.7893,0.4653,10260.245901639346,920.0,0.3115,False,True,3758,63920,24,False,0.6677,low,,True,False,no_exit_band_data,False,False,,,,,,,,71,A
OPEL,KARL,3,2014-2016,11.0,1,"Up to 50,000 DKK",41818,139375,4,,True,True,,,,False,,,,,13302,13302,0.6882,0.7073,0.7073,10260.245901639346,920.0,0.3098,True,False,5162,1247,24,False,0.6677,low,,True,True,no_exit_band_data,False,False,,,,,,,,,
VOLKSWAGEN,T-Roc,1,2020-2022,5.0,5,"Above 250,000 DKK",261953,105250,3,,False,True,,,,False,,,,,14620,14620,0.8952,0.8995,0.2088,12393.564356435645,1600.0,0.7496,False,True,4230,121908,337,False,0.7098,high,,True,False,no_exit_band_data,False,False,,,,,,,,158,A
VOLKSWAGEN,T-Roc,2,2017-2019,8.0,4,"150,000-250,000 DKK",213303,139375,4,,False,True,,,,False,,,,,15949,15949,0.8652,0.8829,0.2455,12772.959183673469,2440.0,0.745,False,True,4318,4501,337,False,0.7098,high,,True,False,no_exit_band_data,False,False,,,,,,,,224,B
VOLKSWAGEN,PASSAT VARIANT,1,2020-2022,5.0,5,"Above 250,000 DKK",255492,105250,3,6.0,False,True,85848,0.8002,169644,True,44441,7200,6197,227482,37914,9640,0.8737,0.8441,0.3443,7406.804733727812,1200.0,0.5071,False,True,2615,129070,664,False,0.7098,high,,False,False,,False,False,6,S,0.5833,0.5,0.5,18,B,27,S
VOLKSWAGEN,PASSAT VARIANT,2,2017-2019,8.0,4,"150,000-250,000 DKK",155481,139375,4,6.5,False,True,50875,0.8906,104606,True,71650,21190,11392,208838,32129,16036,0.8128,0.7686,0.5842,11023.109243697478,3260.0,0.5706,False,True,277,176131,664,False,0.7098,high,,False,False,,False,True,24,A,0.5671,0.5,0.5,29,B,231,B
VOLKSWAGEN,PASSAT VARIANT,3,2014-2016,11.0,3,"90,000-150,000 DKK",107279,139375,4,3.5,True,True,60877,1.0657,46402,True,42315,13860,11020,113596,32456,19198,0.7188,0.6711,1.0495,12089.861751152073,3960.0,0.5909,False,True,734,173856,664,False,0.7098,high,,False,False,,False,True,98,C,0.3824,0.5,0.5,84,B,376,C
VOLKSWAGEN,PASSAT VARIANT,4,2010-2013,14.5,2,"50,000-90,000 DKK",57123,207833,,,,False,,,,False,,,,,20804,20804,0.6539,0.6159,1.5091,12316.901408450702,3960.0,0.4748,False,True,2552,179641,664,False,0.6677,high,,False,False,,False,True,58,B,0.5576,0.5,0.5,50,B,432,C
RENAULT,GRAND SCENIC,1,2020-2022,5.0,3,"90,000-150,000 DKK",134693,105250,3,6.0,False,True,57224,0.8002,77469,True,67269,21600,10690,177029,29505,16593,0.7362,0.7193,0.5939,11211.538461538463,3600.0,0.2718,False,True,97,10394,163,False,0.7098,high,,False,False,,False,True,76,B,0.2269,0.5,0.5,114,D,260,B
RENAULT,GRAND SCENIC,2,2017-2019,8.0,3,"90,000-150,000 DKK",125773,139375,4,6.5,False,True,38189,0.8906,87584,True,72875,21970,19874,202303,31124,17649,0.6368,0.6128,1.0192,11211.538461538463,3380.0,0.2942,False,True,1796,13293,163,False,0.7098,high,,False,False,,False,True,89,C,0.1891,0.5,0.5,117,D,318,B
RENAULT,GRAND SCENIC,3,2014-2016,11.0,2,"50,000-90,000 DKK",71509,139375,4,3.5,True,True,45697,1.0657,25812,True,37632,10220,16604,90268,25791,18416,0.5312,0.5014,1.5813,10752.04918032787,2920.0,0.1531,False,True,1363,28791,163,False,0.6677,high,,False,False,,False,True,128,D,0.0432,0.5,0.5,139,D,348,B
RENAULT,GRAND SCENIC,4,2010-2013,14.5,1,"Up to 50,000 DKK",42879,207833,,,,False,,,,False,,,,,22202,22202,0.4904,0.4772,1.975,12316.901408450702,3960.0,0.3817,False,True,2013,30437,163,False,0.6677,high,,False,False,,False,True,68,C,0.2667,0.5,0.5,69,C,464,C
DACIA,SANDERO,1,2020-2022,5.0,4,"150,000-250,000 DKK",155761,105250,3,6.0,False,True,34733,0.8002,121028,True,69542,9120,6448,206137,34356,14185,0.7247,0.7471,0.3582,11590.277777777777,1520.0,0.3858,False,True,1245,149401,116,False,0.7098,high,,False,False,,False,False,42,B,0.3171,0.5,0.5,70,C,132,A
DACIA,SANDERO,2,2017-2019,8.0,2,"50,000-90,000 DKK",70172,139375,4,6.5,False,True,26139,0.8906,44033,True,79768,15860,12517,152179,23412,16638,0.5981,0.6184,0.6419,12272.058823529414,2440.0,0.3619,False,True,1326,148252,116,False,0.6677,high,,False,False,,False,False,101,C,0.2302,0.5,0.5,129,D,262,B
DACIA,SANDERO,3,2014-2016,11.0,1,"Up to 50,000 DKK",43404,139375,4,3.5,True,True,31278,1.0657,12126,True,42952,9030,8483,72591,20740,17276,0.546,0.5642,0.8079,12272.058823529414,2580.0,0.3299,False,True,1478,40403,116,False,0.6677,high,,False,False,,False,True,59,C,0.2467,0.5,0.5,70,D,302,B
DACIA,SANDERO,4,2010-2013,14.5,1,"Up to 50,000 DKK",29349,207833,,,,False,,,,False,,,,,18588,18588,,0.3333,1.9444,9975.28517110266,2780.0,0.3726,True,False,125,9,116,False,0.6677,high,,True,True,reliability_unstable,False,True,,,,,,,,,
TOYOTA,Aygo X,1,2020-2022,5.0,3,"90,000-150,000 DKK",108117,105250,3,,False,True,,,,False,,,,,11536,11536,,1.0,,10135.627530364374,1400.0,0.2903,True,False,2868,9,122,False,0.7098,high,,True,True,no_exit_band_data,False,False,,,,,,,,,
KIA,SPORTAGE,1,2020-2022,5.0,4,"150,000-250,000 DKK",209171,105250,3,6.0,False,True,98083,0.8002,111088,True,36637,5520,5434,158678,26446,7932,0.8312,0.8286,0.3019,6106.097560975611,920.0,0.5454,False,True,1070,373513,781,False,0.7098,high,,False,False,,True,False,5,S,0.6646,0.5,0.5,13,A,8,S
KIA,SPORTAGE,2,2017-2019,8.0,4,"150,000-250,000 DKK",164892,139375,4,6.5,False,True,67421,0.8906,97471,True,83592,30160,10169,221392,34060,19065,0.7623,0.7538,0.5215,12860.29411764706,4640.0,0.4377,False,True,903,301185,781,False,0.7098,high,,False,False,,False,True,40,B,0.3659,0.5,0.5,63,C,369,B
KIA,SPORTAGE,3,2014-2016,11.0,3,"90,000-150,000 DKK",122569,139375,4,3.5,True,True,80676,1.0657,41893,True,55108,13860,10103,120965,34561,22592,0.6567,0.6372,0.9622,15745.283018867925,3960.0,0.5116,False,True,295,146794,781,False,0.7098,high,,False,False,,False,False,107,C,0.2605,0.5,0.5,109,D,467,C
KIA,SPORTAGE,4,2010-2013,14.5,2,"50,000-90,000 DKK",75701,207833,,,,False,,,,False,,,,,24914,24914,0.5757,0.5595,1.4149,15709.580838323353,4960.0,0.4921,False,True,114,47231,781,False,0.6677,high,,False,False,,False,True,121,C,0.3525,0.5,0.5,116,C,501,D
BMW,X5,1,2020-2022,5.0,5,"Above 250,000 DKK",934798,105250,3,6.0,False,True,192259,0.8002,742539,True,50576,5520,8518,807152,134525,10769,0.8752,0.8688,0.4732,8429.292929292931,920.0,0.7712,False,True,1376,79157,686,False,0.7098,high,,False,False,,True,False,55,D,0.4815,0.5,0.5,32,B,37,S
BMW,X5,2,2017-2019,8.0,5,"Above 250,000 DKK",505251,139375,4,6.5,False,True,113223,0.8906,392028,True,112932,48620,11041,564621,86865,26553,0.8645,0.8543,0.5662,17374.172185430463,7480.0,0.7878,False,True,173,69192,686,False,0.7098,high,,False,False,,False,True,52,D,0.5185,0.5,0.5,27,B,516,D
BMW,X5,3,2014-2016,11.0,4,"150,000-250,000 DKK",240255,139375,4,3.5,True,True,135483,1.0657,104772,True,57033,24780,11005,197590,56454,26519,0.8011,0.7852,1.0481,16295.03105590062,7080.0,0.7932,False,True,125,49504,686,False,0.7098,high,,False,False,,False,True,81,D,0.5122,0.5,0.5,40,B,514,D
BMW,X5,4,2010-2013,14.5,3,"90,000-150,000 DKK",127128,207833,,,,False,,,,False,,,,,35939,35939,0.7211,0.7006,2.0177,19725.56390977443,10160.0,0.8015,False,True,93,60059,686,False,0.7098,high,,False,False,,False,True,114,D,0.521,0.5,0.5,58,B,532,D
OPEL,Mokka,1,2020-2022,5.0,4,"150,000-250,000 DKK",180247,105250,3,6.0,False,True,86121,0.8002,94126,True,73273,9600,8636,185635,30939,15252,0.7696,0.7811,0.4798,12212.195121951221,1600.0,0.5745,False,True,646,335043,580,False,0.7098,high,,False,False,,False,False,18,A,0.628,0.5,0.5,22,A,198,B
OPEL,Mokka,2,2017-2019,8.0,3,"90,000-150,000 DKK",126516,139375,4,6.5,False,True,76766,0.8906,49750,True,96865,24570,17242,188427,28989,21335,0.6679,0.6783,0.8842,14902.313715763741,3780.0,0.6388,False,True,6,389561,580,False,0.7098,high,,True,True,insufficient_dk_fleet,False,False,,,,,,,,,
OPEL,Mokka,3,2014-2016,11.0,3,"90,000-150,000 DKK",107621,139375,4,3.5,True,True,91858,1.0657,15763,True,52469,12180,12225,92636,26467,21964,0.6242,0.6283,1.1643,14991.017964071858,3480.0,0.6388,False,True,924,92478,580,False,0.7098,high,,False,False,,False,False,50,B,0.6513,0.5,0.5,25,A,458,C
OPEL,Mokka,4,2010-2013,14.5,2,"50,000-90,000 DKK",86194,207833,,,,False,,,,False,,,,,23259,23259,,0.6308,1.2438,16048.076923076924,3480.0,0.5031,True,False,110,65,580,False,0.6677,high,,True,True,reliability_unstable,False,False,,,,,,,,,
TOYOTA,AYGO,1,2020-2022,5.0,2,"50,000-90,000 DKK",74450,105250,3,6.0,False,True,34407,0.8002,40043,True,56051,8400,4455,108949,18158,11484,0.8359,0.8639,0.2475,9341.7531,1400.031,0.3471,False,True,7733,245099,288,False,0.6677,high,,False,False,,False,False,13,S,0.5288,0.5,0.5,66,B,50,S
TOYOTA,AYGO,2,2017-2019,8.0,2,"50,000-90,000 DKK",61585,139375,4,6.5,False,True,23566,0.8906,38019,True,61875,8320,7968,116182,17874,12025,0.7636,0.8082,0.4086,9519.1965,1280.0599,0.3235,False,True,12017,243144,288,False,0.6677,high,,False,False,,False,False,11,S,0.5144,0.5,0.5,69,B,55,A
TOYOTA,AYGO,3,2014-2016,11.0,1,"Up to 50,000 DKK",42996,139375,4,3.5,True,True,28199,1.0657,14797,True,33318,3220,8251,59586,17025,12797,0.6396,0.6914,0.7858,9519.4032,920.0,0.3194,False,True,14638,178808,288,False,0.6677,high,,False,False,,False,False,19,A,0.4867,0.5,0.5,43,B,77,A
TOYOTA,AYGO,4,2010-2013,14.5,1,"Up to 50,000 DKK",26460,207833,,,,False,,,,False,,,,,15951,15951,0.5395,0.5807,1.3415,11006.249,920.0,0.3547,False,True,18474,177427,288,False,0.6677,high,,False,False,,False,False,8,S,0.6067,0.5,0.5,23,A,225,B
TOYOTA,YARIS,1,2020-2022,5.0,3,"90,000-150,000 DKK",129265,105250,3,6.0,False,True,46198,0.8002,83067,True,50576,7680,4327,145650,24275,10430,0.8373,0.8601,0.2404,8429.292929292931,1280.0,0.3385,False,True,9751,313869,975,False,0.7098,high,,False,False,,True,False,30,A,0.4496,0.5,0.5,72,B,34,S
TOYOTA,YARIS,2,2017-2019,8.0,2,"50,000-90,000 DKK",88587,139375,4,6.5,False,True,33903,0.8906,54684,True,54793,8321,8264,126061,19394,10981,0.7587,0.7891,0.4238,8429.6245,1280.0772,0.3601,False,True,12946,339969,975,False,0.6677,high,,False,False,,True,False,31,A,0.4784,0.5,0.5,82,B,39,S
TOYOTA,YARIS,3,2014-2016,11.0,2,"50,000-90,000 DKK",57731,139375,4,3.5,True,True,40569,1.0657,17162,True,37607,3220,7080,65070,18591,13688,0.6728,0.7068,0.6743,10744.99,920.0,0.3838,False,True,12660,292490,975,False,0.6677,high,,False,False,,True,False,18,A,0.5791,0.5,0.5,42,A,111,A
TOYOTA,YARIS,4,2010-2013,14.5,1,"Up to 50,000 DKK",38067,207833,,,,False,,,,False,,,,,17615,17615,0.5855,0.6111,1.1508,12402.3634,1760.0,0.576,False,True,8932,342210,975,False,0.6677,high,,False,False,,False,False,29,B,0.7867,0.5,0.5,3,S,315,B
CITROËN,C4 Cactus,1,2020-2022,5.0,3,"90,000-150,000 DKK",133315,105250,3,6.0,False,True,43020,0.8002,90295,True,62849,9360,10192,172696,28783,13733,0.7386,0.7465,0.5662,10474.895397489541,1560.0,0.5329,False,True,212,48629,41,False,0.7098,medium,,False,False,,False,False,70,B,0.4412,0.5,0.5,75,B,112,A
CITROËN,C4 Cactus,2,2017-2019,8.0,2,"50,000-90,000 DKK",61639,139375,4,,False,True,,,,False,,,,,12327,12327,0.64,0.653,0.8948,8122.291021671827,1520.0,0.5243,False,True,2953,19685,41,False,0.6677,medium,,True,False,no_exit_band_data,False,True,,,,,,,,60,A
CITROËN,C4 Cactus,3,2014-2016,11.0,2,"50,000-90,000 DKK",53759,139375,4,,True,True,,,,False,,,,,13855,13855,,0.567,1.1741,9173.076923076922,1160.0,0.5236,True,False,4717,224,41,False,0.6677,medium,,True,True,no_exit_band_data,False,True,,,,,,,,,
HONDA,JAZZ,1,2020-2022,5.0,3,"90,000-150,000 DKK",106875,105250,3,6.0,False,True,59883,0.8002,46992,True,55840,8400,3681,114913,19152,11320,0.8752,0.903,0.2045,9306.691449814129,1400.0,0.4244,False,True,435,201544,177,False,0.7098,high,,False,False,,True,False,4,S,0.6134,0.5,0.5,32,A,45,S
HONDA,JAZZ,2,2017-2019,8.0,3,"90,000-150,000 DKK",107336,139375,4,6.5,False,True,37558,0.8906,69778,True,81364,10400,6907,168448,25915,15180,0.8042,0.8524,0.3542,12517.500000000002,1600.0,0.6355,False,True,1190,221635,177,False,0.7098,high,,False,False,,False,False,45,B,0.6639,0.5,0.5,22,A,191,B
HONDA,JAZZ,3,2014-2016,11.0,2,"50,000-90,000 DKK",74832,139375,4,3.5,True,True,44942,1.0657,29890,True,46361,6160,6982,89393,25541,17001,0.7266,0.7792,0.665,13246.03174603175,1760.0,0.6388,False,True,1216,247854,177,False,0.6677,high,,False,False,,False,False,126,C,0.4784,0.5,0.5,83,B,285,B
HONDA,JAZZ,4,2010-2013,14.5,1,"Up to 50,000 DKK",42171,207833,,,,False,,,,False,,,,,19647,19647,0.5925,0.6375,1.3773,13755.494505494507,1760.0,0.6084,False,True,1658,344192,177,False,0.6677,high,,False,False,,False,False,49,B,0.6667,0.5,0.5,13,A,400,C
CHEVROLET,AVEO,3,2014-2016,11.0,1,"Up to 50,000 DKK",27841,139375,4,,True,True,28640,1.0657,-799,False,,,,,20426,20426,0.4945,0.522,1.6369,13755.494505494507,1760.0,0.3911,False,True,546,15383,19,False,0.6677,low,,True,False,non_positive_depreciation,False,False,,,,,,,,421,C
CHEVROLET,AVEO,4,2010-2013,14.5,1,"Up to 50,000 DKK",26874,207833,,,,False,,,,False,,,,,21792,21792,0.4271,0.4629,2.1664,13532.432432432433,1760.0,0.4608,False,True,3577,18379,19,False,0.6677,low,,False,False,,False,False,65,C,0.4533,0.5,0.5,51,B,454,C
SKODA,SUPERB COMBI,1,2020-2022,5.0,5,"Above 250,000 DKK",266327,105250,3,6.0,False,True,94166,0.8002,172161,True,39425,5520,5252,222358,37060,8366,0.8627,0.8385,0.2918,6570.866141732284,920.0,0.458,False,True,337,85628,76,False,0.7098,medium,,False,False,,True,False,5,S,0.5463,0.5,0.5,21,B,13,S
SKODA,SUPERB COMBI,2,2017-2019,8.0,4,"150,000-250,000 DKK",186322,139375,4,6.5,False,True,53599,0.8906,132723,True,80060,30160,9183,252125,38788,18370,0.8086,0.7737,0.4709,12316.901408450702,4640.0,0.6837,False,True,27,70222,76,False,0.7098,medium,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
SKODA,SUPERB COMBI,3,2014-2016,11.0,3,"90,000-150,000 DKK",117674,139375,4,3.5,True,True,64137,1.0657,53537,True,46848,17360,8880,126625,36179,20882,0.7119,0.6742,0.8457,13385.20408163265,4960.0,0.5716,False,True,461,40016,76,False,0.7098,medium,,False,False,,False,True,116,D,0.2899,0.5,0.5,102,C,433,C
SKODA,SUPERB COMBI,4,2010-2013,14.5,2,"50,000-90,000 DKK",60182,207833,,,,False,,,,False,,,,,22723,22723,0.6542,0.6295,1.1162,14414.835164835165,4960.0,0.492,False,True,1457,14927,76,False,0.6677,medium,,False,False,,False,True,92,B,0.4532,0.5,0.5,92,B,471,C
MITSUBISHI,COLT,3,2014-2016,11.0,1,"Up to 50,000 DKK",31700,139375,4,,True,True,33261,1.0657,-1561,False,,,,,16732,16732,0.5882,0.6367,1.1801,12272.058823529414,920.0,0.3026,False,True,1,16585,72,False,0.6677,medium,,True,True,non_positive_depreciation,False,False,,,,,,,,,
MITSUBISHI,COLT,4,2010-2013,14.5,1,"Up to 50,000 DKK",31210,207833,,,,False,,,,False,,,,,20136,20136,0.5026,0.5371,1.8678,12772.959183673469,1760.0,0.6925,False,True,2075,54530,72,False,0.6677,medium,,False,False,,False,False,55,C,0.6333,0.5,0.5,16,A,410,C
FORD,FOCUS STATIONSVOGN,2,2017-2019,8.0,2,"50,000-90,000 DKK",86521,139375,4,6.5,False,True,35308,0.8906,51213,True,80438,30160,11068,172879,26597,18718,0.7517,0.7412,0.5676,12375.0,4640.0,0.6328,False,True,1,836756,515,False,0.6677,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
FORD,FOCUS STATIONSVOGN,3,2014-2016,11.0,2,"50,000-90,000 DKK",58941,139375,4,3.5,True,True,42249,1.0657,16692,True,34913,6860,10701,69166,19762,14993,0.6391,0.6261,1.0191,9975.28517110266,1960.0,0.3923,False,True,7,815540,515,False,0.6677,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
