dmr_make,dmr_model,age_band,chapter,chapter_name,n_defects_2_3er,n_tests,defect_rate_per_test
HYUNDAI,I10,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",528,982,0.5377
PEUGEOT,208,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",541,2180,0.2482
AUDI,Q3,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",159,1293,0.123
VOLVO,XC90,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1982,1825,1.086
CITROËN,BERLINGO,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",553,704,0.7855
CITROËN,C4 PICASSO,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",218,823,0.2649
SUZUKI,ALTO,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",148,285,0.5193
FORD,C-MAX,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",22,235,0.0936
BMW,4-serie,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",6,85,0.0706
CITROËN,DS3,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",41,90,0.4556
KIA,VENGA,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",0,6,0.0
OPEL,Crossland X,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",29,177,0.1638
VOLKSWAGEN,UP!,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",87,234,0.3718
OPEL,Grandland X,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",8,125,0.064
FORD,B-MAX,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",13,19,0.6842
VOLKSWAGEN,GOLF,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",15262,32682,0.467
VOLKSWAGEN,TOURAN,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2142,5455,0.3927
TOYOTA,YARIS 5-DØRS,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",6442,21128,0.3049
SKODA,SUPERB COMBI,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",421,6713,0.0627
FORD,MONDEO STATIONCAR,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4493,9588,0.4686
AUDI,A1 SPORTBACK,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",133,1299,0.1024
FORD,KUGA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4264,5780,0.7377
KIA,SPORTAGE,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",873,3281,0.2661
TOYOTA,RAV4 Plug in,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",6904,10666,0.6473
FORD,S-MAX,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",5723,6314,0.9064
VOLKSWAGEN,PASSAT VARIANT,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",10653,15462,0.689
BMW,X5,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",545,5474,0.0996
OPEL,Grandland X,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",81,2268,0.0357
CITROËN,C4 PICASSO,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",567,1511,0.3752
PEUGEOT,208,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",117,1123,0.1042
MERCEDES-BENZ,GLA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",138,1359,0.1015
MERCEDES-BENZ,A-Klasse,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",172,2268,0.0758
PEUGEOT,2008,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",259,2747,0.0943
VOLVO,V70,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4064,11477,0.3541
MAZDA,3,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",724,2880,0.2514
FORD,GALAXY,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1661,1766,0.9405
AUDI,Q5,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",296,2270,0.1304
FORD,C-MAX,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",108,749,0.1442
TOYOTA,AVENSIS,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",563,3935,0.1431
TOYOTA,AYGO 5-DØRS,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",900,2298,0.3916
FORD,NY Focus,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1137,5076,0.224
AUDI,A3 Sportback,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1797,9047,0.1986
MERCEDES-BENZ,C-Klasse,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",429,5861,0.0732
PEUGEOT,5008,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",440,1312,0.3354
FORD,KA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",172,505,0.3406
OPEL,Crossland X,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",62,1377,0.045
MINI,COOPER,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1395,3308,0.4217
KIA,CEED,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",649,742,0.8747
ALFA ROMEO,GIULIETTA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",151,258,0.5853
AUDI,Q3,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",66,911,0.0724
TOYOTA,COROLLA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",177,284,0.6232
MAZDA,MAZDA2,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",24,625,0.0384
BMW,4-serie,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",89,509,0.1749
TOYOTA,AYGO 3/5-DØRS,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",83,608,0.1365
FIAT,PANDA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",64,101,0.6337
KIA,VENGA,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",66,273,0.2418
HYUNDAI,I30CW,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",138,164,0.8415
KIA,Optima,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3,1,3.0
MITSUBISHI,OUTLANDER,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2316,27166,0.0853
VOLVO,V60,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",656,6546,0.1002
SKODA,KODIAQ,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",116,2105,0.0551
VOLKSWAGEN,T-Roc,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",139,7258,0.0192
TOYOTA,AVENSIS STW,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",6064,12867,0.4713
SUZUKI,SX4,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2729,4809,0.5675
TOYOTA,Toyota C-HR,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1079,14399,0.0749
MERCEDES-BENZ,C,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",165,3637,0.0454
SKODA,OCTAVIA COMBI,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",8183,19319,0.4236
TOYOTA,AURIS,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",6947,23427,0.2965
AUDI,A3 CABRIOLET,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",90,166,0.5422
DACIA,Duster,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",260,767,0.339
SKODA,RAPID SPACEBACK,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",450,1667,0.2699
OPEL,INSIGNIA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1431,3483,0.4109
SUZUKI,VITARA,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",240,3773,0.0636
HYUNDAI,I20,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1786,4313,0.4141
BMW,5-Serie,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",271,4543,0.0597
VOLKSWAGEN,TIGUAN,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",320,8054,0.0397
MAZDA,CX-3,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",122,2711,0.045
MERCEDES-BENZ,B-Klasse,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",89,856,0.104
HYUNDAI,IX20,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",931,1937,0.4806
NISSAN,QASHQAI,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4489,10874,0.4128
SUZUKI,SX4 COMBIBACK,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",81,2054,0.0394
RENAULT,MEGANE,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",114,326,0.3497
SUZUKI,SX4 S-Cross,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",297,2348,0.1265
NISSAN,JUKE,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",59,531,0.1111
BMW,X3,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",235,2884,0.0815
CITROËN,C3 PICASSO,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",27,46,0.587
NISSAN,MICRA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",323,871,0.3708
OPEL,CORSA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2246,3017,0.7444
RENAULT,CLIO,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",808,1622,0.4982
SKODA,RAPID,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",164,1389,0.1181
HYUNDAI,I 10,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",528,982,0.5377
SKODA,CITIGO,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",54,474,0.1139
AUDI,A3 Limousine,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",101,391,0.2583
OPEL,ZAFIRA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1084,1175,0.9226
CITROËN,C1,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",107,428,0.25
HYUNDAI,i10 AC3,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",67,411,0.163
SEAT,LEON,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",8,7,1.1429
VOLKSWAGEN,GOLF,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",8964,40607,0.2208
PEUGEOT,108,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",91,601,0.1514
VOLKSWAGEN,PASSAT VARIANT,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4879,16654,0.293
VOLVO,V70,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",12588,17685,0.7118
FORD,KUGA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2201,7170,0.307
VOLKSWAGEN,TOURAN,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",7492,10414,0.7194
FORD,S-MAX,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2635,5510,0.4782
FORD,MONDEO STATIONCAR,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",14931,15288,0.9766
TOYOTA,COROLLA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3874,4053,0.9558
BMW,2-Serie,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",884,5966,0.1482
KIA,RIO,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",37,599,0.0618
FORD,FOCUS STATIONSVOGN,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",423,6110,0.0692
TOYOTA,YARIS 5-DØRS,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",9333,12845,0.7266
MAZDA,3,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2544,3328,0.7644
PEUGEOT,508,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",273,919,0.2971
FIAT,PANDA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",94,332,0.2831
TOYOTA,RAV4 Plug in,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2834,11242,0.2521
FORD,GALAXY,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2376,2069,1.1484
MITSUBISHI,ASX,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",154,1912,0.0805
MINI,COOPER,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2045,2672,0.7653
KIA,Optima,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",25,86,0.2907
SKODA,OCTAVIA,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",678,14749,0.046
TOYOTA,AYGO 5-DØRS,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1951,3007,0.6488
HYUNDAI,I30CW,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3188,3800,0.8389
KIA,CEED,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1578,3585,0.4402
TOYOTA,Aygo X,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",40,689,0.0581
HONDA,CR-V,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",124,1749,0.0709
KIA,CEE'D SW,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",64,984,0.065
FORD,KA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",293,449,0.6526
AUDI,A6 AVANT,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",16,526,0.0304
HYUNDAI,I40,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",0,1,0.0
MERCEDES-BENZ,GLE,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",15,72,0.2083
AUDI,A3 Sportback,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",101,227,0.4449
ALFA ROMEO,GIULIETTA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3,1,3.0
VOLVO,V40,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",598,6391,0.0936
CITROËN,C3,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1470,1932,0.7609
SKODA,FABIA COMBI,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3009,4252,0.7077
PEUGEOT,3008,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",773,7489,0.1032
OPEL,ASTRA,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2938,5454,0.5387
MAZDA,CX-5,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1124,8955,0.1255
SUZUKI,IGNIS,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",86,1716,0.0501
MERCEDES-BENZ,GLC,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",222,5064,0.0438
BMW,1-Serie,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3361,6307,0.5329
VOLVO,XC60,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1370,9732,0.1408
PEUGEOT,308,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3386,4655,0.7274
CITROËN,C4,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2611,5303,0.4924
NISSAN,X-TRAIL,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",562,2651,0.212
NISSAN,NOTE,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1003,1197,0.8379
MITSUBISHI,SPACE STAR,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",15,320,0.0469
HONDA,JAZZ,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1165,2120,0.5495
BMW,X1,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1706,5709,0.2988
OPEL,ASTRA SPORTS TOURER,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",650,2062,0.3152
NISSAN,Qashqai J11A,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",8446,9029,0.9354
KIA,PICANTO,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",384,652,0.589
TOYOTA,YARIS,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2305,15223,0.1514
FORD,MONDEO,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4493,9588,0.4686
VOLKSWAGEN,PASSAT,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",4879,16654,0.293
MERCEDES-BENZ,E-Klasse,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",464,3761,0.1234
FORD,FIESTA,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",3584,8583,0.4176
FORD,Focus,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",8104,15257,0.5312
FORD,FOCUS,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1137,5076,0.224
SUZUKI,SWIFT,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",415,2129,0.1949
BMW,3-Serie,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",417,4744,0.0879
PEUGEOT,107,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",398,862,0.4617
VOLKSWAGEN,CADDY,3,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",384,1122,0.3422
RENAULT,MEGANE SPORT TOURER,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",1812,1622,1.1171
AUDI,A5 SPORTBACK,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",31,267,0.1161
HONDA,CIVIC,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",247,1171,0.2109
RENAULT,Ny Clio,2,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",167,641,0.2605
HYUNDAI,Tucson,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",115,2203,0.0522
MAZDA,MAZDA6,1,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",53,1078,0.0492
FIAT,500,4,4,"Lykter, refleksinnretninger og elektrisk utstyr (lights, reflectors, electrical)",2009,2705,0.7427
