dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
ALFA ROMEO,GIULIETTA,1,1,3549,0.8783,0.3006
ALFA ROMEO,GIULIETTA,1,2,7818,0.8134,0.5074
ALFA ROMEO,GIULIETTA,1,3,2528,0.7658,0.1467
ALFA ROMEO,GIULIETTA,1,4+5+6,528,0.6932,0.0454
ALFA ROMEO,GIULIETTA,2,1,1865,0.8568,0.0994
ALFA ROMEO,GIULIETTA,2,2,12200,0.7732,0.3905
ALFA ROMEO,GIULIETTA,2,3,12631,0.7036,0.3331
ALFA ROMEO,GIULIETTA,2,4,4926,0.6486,0.1222
ALFA ROMEO,GIULIETTA,2,5,1171,0.6132,0.036
ALFA ROMEO,GIULIETTA,2,6,274,0.5949,0.0189
ALFA ROMEO,GIULIETTA,3,1,554,0.8448,0.0416
ALFA ROMEO,GIULIETTA,3,2,5574,0.7356,0.2241
ALFA ROMEO,GIULIETTA,3,3,14370,0.6438,0.3476
ALFA ROMEO,GIULIETTA,3,4,12974,0.5897,0.2389
ALFA ROMEO,GIULIETTA,3,5,5551,0.5552,0.099
ALFA ROMEO,GIULIETTA,3,6,1838,0.5413,0.0488
ALFA ROMEO,GIULIETTA,4,1+2,853,0.7304,0.161
ALFA ROMEO,GIULIETTA,4,3,3018,0.607,0.2841
ALFA ROMEO,GIULIETTA,4,4,4666,0.5459,0.2883
ALFA ROMEO,GIULIETTA,4,5,2690,0.5465,0.167
ALFA ROMEO,GIULIETTA,4,6,1124,0.5071,0.0996
AUDI,A1 SPORTBACK,1,1,83729,0.8928,0.3006
AUDI,A1 SPORTBACK,1,2,131120,0.822,0.5074
AUDI,A1 SPORTBACK,1,3,23105,0.7639,0.1467
AUDI,A1 SPORTBACK,1,4,2311,0.7261,0.0315
AUDI,A1 SPORTBACK,1,5+6,335,0.7104,0.0139
AUDI,A1 SPORTBACK,2,1,26645,0.8728,0.0994
AUDI,A1 SPORTBACK,2,2,127004,0.7907,0.3905
AUDI,A1 SPORTBACK,2,3,94635,0.7219,0.3331
AUDI,A1 SPORTBACK,2,4,23217,0.6687,0.1222
AUDI,A1 SPORTBACK,2,5,3828,0.6544,0.036
AUDI,A1 SPORTBACK,2,6,733,0.6385,0.0189
AUDI,A1 SPORTBACK,3,1,6934,0.8591,0.0416
AUDI,A1 SPORTBACK,3,2,45032,0.7666,0.2241
AUDI,A1 SPORTBACK,3,3,79888,0.6833,0.3476
AUDI,A1 SPORTBACK,3,4,49393,0.6294,0.2389
AUDI,A1 SPORTBACK,3,5,13792,0.5981,0.099
AUDI,A1 SPORTBACK,3,6,3087,0.6061,0.0488
AUDI,A1 SPORTBACK,4,1,573,0.8237,0.0227
AUDI,A1 SPORTBACK,4,2,4249,0.7566,0.1383
AUDI,A1 SPORTBACK,4,3,11114,0.6604,0.2841
AUDI,A1 SPORTBACK,4,4,12310,0.6165,0.2883
AUDI,A1 SPORTBACK,4,5,5415,0.5913,0.167
AUDI,A1 SPORTBACK,4,6,1444,0.5748,0.0996
AUDI,A3,1,1,68495,0.9139,0.3006
AUDI,A3,1,2,184497,0.8731,0.5074
AUDI,A3,1,3,61467,0.8328,0.1467
AUDI,A3,1,4,11818,0.8035,0.0315
AUDI,A3,1,5,2319,0.7874,0.0089
AUDI,A3,1,6,493,0.789,0.0049
AUDI,A3,2,1,20517,0.913,0.0994
AUDI,A3,2,2,140431,0.8594,0.3905
AUDI,A3,2,3,168081,0.7999,0.3331
AUDI,A3,2,4,75220,0.7589,0.1222
AUDI,A3,2,5,23553,0.7424,0.036
AUDI,A3,2,6,7068,0.7187,0.0189
AUDI,A3,3,1,4487,0.8932,0.0416
AUDI,A3,3,2,38523,0.8014,0.2241
AUDI,A3,3,3,98502,0.7273,0.3476
AUDI,A3,3,4,103279,0.6829,0.2389
AUDI,A3,3,5,57990,0.6579,0.099
AUDI,A3,3,6,27918,0.6389,0.0488
AUDI,A3,4,1,1899,0.8299,0.0227
AUDI,A3,4,2,16588,0.7309,0.1383
AUDI,A3,4,3,57528,0.6577,0.2841
AUDI,A3,4,4,97186,0.6075,0.2883
AUDI,A3,4,5,87440,0.5857,0.167
AUDI,A3,4,6,68450,0.5729,0.0996
AUDI,A3 CABRIOLET,1,1,68495,0.9139,0.3006
AUDI,A3 CABRIOLET,1,2,184497,0.8731,0.5074
AUDI,A3 CABRIOLET,1,3,61467,0.8328,0.1467
AUDI,A3 CABRIOLET,1,4,11818,0.8035,0.0315
AUDI,A3 CABRIOLET,1,5,2319,0.7874,0.0089
AUDI,A3 CABRIOLET,1,6,493,0.789,0.0049
AUDI,A3 CABRIOLET,2,1,20517,0.913,0.0994
AUDI,A3 CABRIOLET,2,2,140431,0.8594,0.3905
AUDI,A3 CABRIOLET,2,3,168081,0.7999,0.3331
AUDI,A3 CABRIOLET,2,4,75220,0.7589,0.1222
AUDI,A3 CABRIOLET,2,5,23553,0.7424,0.036
AUDI,A3 CABRIOLET,2,6,7068,0.7187,0.0189
AUDI,A3 CABRIOLET,3,1,4487,0.8932,0.0416
AUDI,A3 CABRIOLET,3,2,38523,0.8014,0.2241
AUDI,A3 CABRIOLET,3,3,98502,0.7273,0.3476
AUDI,A3 CABRIOLET,3,4,103279,0.6829,0.2389
AUDI,A3 CABRIOLET,3,5,57990,0.6579,0.099
AUDI,A3 CABRIOLET,3,6,27918,0.6389,0.0488
AUDI,A3 CABRIOLET,4,1,1899,0.8299,0.0227
AUDI,A3 CABRIOLET,4,2,16588,0.7309,0.1383
AUDI,A3 CABRIOLET,4,3,57528,0.6577,0.2841
AUDI,A3 CABRIOLET,4,4,97186,0.6075,0.2883
AUDI,A3 CABRIOLET,4,5,87440,0.5857,0.167
AUDI,A3 CABRIOLET,4,6,68450,0.5729,0.0996
AUDI,A3 Limousine,1,1,68495,0.9139,0.3006
AUDI,A3 Limousine,1,2,184497,0.8731,0.5074
AUDI,A3 Limousine,1,3,61467,0.8328,0.1467
AUDI,A3 Limousine,1,4,11818,0.8035,0.0315
AUDI,A3 Limousine,1,5,2319,0.7874,0.0089
AUDI,A3 Limousine,1,6,493,0.789,0.0049
AUDI,A3 Limousine,2,1,20517,0.913,0.0994
AUDI,A3 Limousine,2,2,140431,0.8594,0.3905
AUDI,A3 Limousine,2,3,168081,0.7999,0.3331
AUDI,A3 Limousine,2,4,75220,0.7589,0.1222
AUDI,A3 Limousine,2,5,23553,0.7424,0.036
AUDI,A3 Limousine,2,6,7068,0.7187,0.0189
AUDI,A3 Limousine,3,1,4487,0.8932,0.0416
AUDI,A3 Limousine,3,2,38523,0.8014,0.2241
AUDI,A3 Limousine,3,3,98502,0.7273,0.3476
AUDI,A3 Limousine,3,4,103279,0.6829,0.2389
AUDI,A3 Limousine,3,5,57990,0.6579,0.099
AUDI,A3 Limousine,3,6,27918,0.6389,0.0488
AUDI,A3 Limousine,4,1,1899,0.8299,0.0227
AUDI,A3 Limousine,4,2,16588,0.7309,0.1383
AUDI,A3 Limousine,4,3,57528,0.6577,0.2841
AUDI,A3 Limousine,4,4,97186,0.6075,0.2883
AUDI,A3 Limousine,4,5,87440,0.5857,0.167
AUDI,A3 Limousine,4,6,68450,0.5729,0.0996
AUDI,A3 Sportback,1,1,68495,0.9139,0.3006
AUDI,A3 Sportback,1,2,184497,0.8731,0.5074
AUDI,A3 Sportback,1,3,61467,0.8328,0.1467
AUDI,A3 Sportback,1,4,11818,0.8035,0.0315
AUDI,A3 Sportback,1,5,2319,0.7874,0.0089
AUDI,A3 Sportback,1,6,493,0.789,0.0049
AUDI,A3 Sportback,2,1,20517,0.913,0.0994
AUDI,A3 Sportback,2,2,140431,0.8594,0.3905
AUDI,A3 Sportback,2,3,168081,0.7999,0.3331
AUDI,A3 Sportback,2,4,75220,0.7589,0.1222
AUDI,A3 Sportback,2,5,23553,0.7424,0.036
AUDI,A3 Sportback,2,6,7068,0.7187,0.0189
AUDI,A3 Sportback,3,1,4487,0.8932,0.0416
AUDI,A3 Sportback,3,2,38523,0.8014,0.2241
AUDI,A3 Sportback,3,3,98502,0.7273,0.3476
AUDI,A3 Sportback,3,4,103279,0.6829,0.2389
AUDI,A3 Sportback,3,5,57990,0.6579,0.099
AUDI,A3 Sportback,3,6,27918,0.6389,0.0488
AUDI,A3 Sportback,4,1,1899,0.8299,0.0227
AUDI,A3 Sportback,4,2,16588,0.7309,0.1383
AUDI,A3 Sportback,4,3,57528,0.6577,0.2841
AUDI,A3 Sportback,4,4,97186,0.6075,0.2883
AUDI,A3 Sportback,4,5,87440,0.5857,0.167
AUDI,A3 Sportback,4,6,68450,0.5729,0.0996
AUDI,A4 AVANT,1,1,22708,0.8959,0.3006
AUDI,A4 AVANT,1,2,95808,0.8492,0.5074
AUDI,A4 AVANT,1,3,47381,0.813,0.1467
AUDI,A4 AVANT,1,4,13416,0.7979,0.0315
AUDI,A4 AVANT,1,5,3629,0.7931,0.0089
AUDI,A4 AVANT,1,6,1094,0.7788,0.0049
AUDI,A4 AVANT,2,1,3915,0.9042,0.0994
AUDI,A4 AVANT,2,2,46274,0.8338,0.3905
AUDI,A4 AVANT,2,3,82982,0.774,0.3331
AUDI,A4 AVANT,2,4,51143,0.7382,0.1222
AUDI,A4 AVANT,2,5,20942,0.723,0.036
AUDI,A4 AVANT,2,6,9595,0.7096,0.0189
AUDI,A4 AVANT,3,1,936,0.9167,0.0416
AUDI,A4 AVANT,3,2,11658,0.8373,0.2241
AUDI,A4 AVANT,3,3,39621,0.7548,0.3476
AUDI,A4 AVANT,3,4,56174,0.7081,0.2389
AUDI,A4 AVANT,3,5,40052,0.689,0.099
AUDI,A4 AVANT,3,6,27597,0.6764,0.0488
AUDI,A4 AVANT,4,1,774,0.8928,0.0227
AUDI,A4 AVANT,4,2,7588,0.7876,0.1383
AUDI,A4 AVANT,4,3,29691,0.707,0.2841
AUDI,A4 AVANT,4,4,61500,0.6549,0.2883
AUDI,A4 AVANT,4,5,68164,0.6286,0.167
AUDI,A4 AVANT,4,6,70383,0.613,0.0996
AUDI,A5 SPORTBACK,1,1,21969,0.8978,0.3006
AUDI,A5 SPORTBACK,1,2,68232,0.8512,0.5074
AUDI,A5 SPORTBACK,1,3,24217,0.8084,0.1467
AUDI,A5 SPORTBACK,1,4,4655,0.7832,0.0315
AUDI,A5 SPORTBACK,1,5,917,0.7895,0.0089
AUDI,A5 SPORTBACK,1,6,244,0.75,0.0049
AUDI,A5 SPORTBACK,2,1,4073,0.9038,0.0994
AUDI,A5 SPORTBACK,2,2,36361,0.8378,0.3905
AUDI,A5 SPORTBACK,2,3,50076,0.7832,0.3331
AUDI,A5 SPORTBACK,2,4,24169,0.7463,0.1222
AUDI,A5 SPORTBACK,2,5,7728,0.7342,0.036
AUDI,A5 SPORTBACK,2,6,2745,0.722,0.0189
AUDI,A5 SPORTBACK,3,1,1120,0.8848,0.0416
AUDI,A5 SPORTBACK,3,2,12954,0.827,0.2241
AUDI,A5 SPORTBACK,3,3,36573,0.7643,0.3476
AUDI,A5 SPORTBACK,3,4,37868,0.7185,0.2389
AUDI,A5 SPORTBACK,3,5,20639,0.6968,0.099
AUDI,A5 SPORTBACK,3,6,10317,0.6882,0.0488
AUDI,A5 SPORTBACK,4,1,355,0.893,0.0227
AUDI,A5 SPORTBACK,4,2,3875,0.8183,0.1383
AUDI,A5 SPORTBACK,4,3,15193,0.7463,0.2841
AUDI,A5 SPORTBACK,4,4,25476,0.7012,0.2883
AUDI,A5 SPORTBACK,4,5,21673,0.6731,0.167
AUDI,A5 SPORTBACK,4,6,16165,0.6651,0.0996
AUDI,A6 AVANT,1,1,9074,0.9196,0.3006
AUDI,A6 AVANT,1,2,50442,0.8849,0.5074
AUDI,A6 AVANT,1,3,31120,0.8636,0.1467
AUDI,A6 AVANT,1,4,9515,0.856,0.0315
AUDI,A6 AVANT,1,5,2605,0.8392,0.0089
AUDI,A6 AVANT,1,6,1025,0.8527,0.0049
AUDI,A6 AVANT,2,1,1584,0.9223,0.0994
AUDI,A6 AVANT,2,2,21669,0.8709,0.3905
AUDI,A6 AVANT,2,3,49907,0.8348,0.3331
AUDI,A6 AVANT,2,4,35220,0.8147,0.1222
AUDI,A6 AVANT,2,5,15049,0.8032,0.036
AUDI,A6 AVANT,2,6,7284,0.7912,0.0189
AUDI,A6 AVANT,3,1,353,0.9037,0.0416
AUDI,A6 AVANT,3,2,4759,0.85,0.2241
AUDI,A6 AVANT,3,3,19786,0.7978,0.3476
AUDI,A6 AVANT,3,4,33257,0.7718,0.2389
AUDI,A6 AVANT,3,5,25631,0.7579,0.099
AUDI,A6 AVANT,3,6,18565,0.7295,0.0488
AUDI,A6 AVANT,4,1,141,0.8794,0.0227
AUDI,A6 AVANT,4,2,1528,0.8181,0.1383
AUDI,A6 AVANT,4,3,6900,0.752,0.2841
AUDI,A6 AVANT,4,4,18168,0.708,0.2883
AUDI,A6 AVANT,4,5,26393,0.6837,0.167
AUDI,A6 AVANT,4,6,39968,0.656,0.0996
AUDI,Q2,1,1,43256,0.9321,0.3006
AUDI,Q2,1,2,76486,0.8893,0.5074
AUDI,Q2,1,3,14487,0.8496,0.1467
AUDI,Q2,1,4,1432,0.8163,0.0315
AUDI,Q2,1,5+6,197,0.7919,0.0139
AUDI,Q2,2,1,2434,0.9289,0.0994
AUDI,Q2,2,2,12222,0.8878,0.3905
AUDI,Q2,2,3,7215,0.8439,0.3331
AUDI,Q2,2,4,1334,0.7969,0.1222
AUDI,Q2,2,5+6,227,0.7489,0.0549
AUDI,Q3,1,1,40537,0.9229,0.3006
AUDI,Q3,1,2,97632,0.8813,0.5074
AUDI,Q3,1,3,22805,0.834,0.1467
AUDI,Q3,1,4,2692,0.8113,0.0315
AUDI,Q3,1,5+6,485,0.7835,0.0139
AUDI,Q3,2,1,8060,0.9007,0.0994
AUDI,Q3,2,2,62341,0.844,0.3905
AUDI,Q3,2,3,68305,0.7853,0.3331
AUDI,Q3,2,4,22200,0.7387,0.1222
AUDI,Q3,2,5,4494,0.7161,0.036
AUDI,Q3,2,6,1145,0.6751,0.0189
AUDI,Q3,3,1,1109,0.8638,0.0416
AUDI,Q3,3,2,11101,0.8101,0.2241
AUDI,Q3,3,3,29202,0.7428,0.3476
AUDI,Q3,3,4,23683,0.6872,0.2389
AUDI,Q3,3,5,8626,0.6615,0.099
AUDI,Q3,3,6,2532,0.6394,0.0488
AUDI,Q3,4,1+2,278,0.795,0.161
AUDI,Q3,4,3,861,0.7236,0.2841
AUDI,Q3,4,4,1152,0.6684,0.2883
AUDI,Q3,4,5,678,0.6888,0.167
AUDI,Q3,4,6,296,0.6115,0.0996
AUDI,Q5,1,1,19971,0.9089,0.3006
AUDI,Q5,1,2,79575,0.8784,0.5074
AUDI,Q5,1,3,28262,0.8521,0.1467
AUDI,Q5,1,4,4104,0.8355,0.0315
AUDI,Q5,1,5,672,0.8363,0.0089
AUDI,Q5,1,6,115,0.8,0.0049
AUDI,Q5,2,1,2606,0.9025,0.0994
AUDI,Q5,2,2,30863,0.8575,0.3905
AUDI,Q5,2,3,51169,0.8209,0.3331
AUDI,Q5,2,4,21056,0.8059,0.1222
AUDI,Q5,2,5,4747,0.7973,0.036
AUDI,Q5,2,6,1129,0.7812,0.0189
AUDI,Q5,3,1,415,0.9084,0.0416
AUDI,Q5,3,2,5631,0.8471,0.2241
AUDI,Q5,3,3,21361,0.7929,0.3476
AUDI,Q5,3,4,24949,0.7552,0.2389
AUDI,Q5,3,5,11507,0.7378,0.099
AUDI,Q5,3,6,4065,0.7107,0.0488
AUDI,Q5,4,1+2,1084,0.8321,0.161
AUDI,Q5,4,3,4938,0.7495,0.2841
AUDI,Q5,4,4,11029,0.6973,0.2883
AUDI,Q5,4,5,9776,0.6733,0.167
AUDI,Q5,4,6,5760,0.6545,0.0996
BMW,1-Serie,1,1,72419,0.9087,0.3006
BMW,1-Serie,1,2,189517,0.8509,0.5074
BMW,1-Serie,1,3,59166,0.8016,0.1467
BMW,1-Serie,1,4,10187,0.7697,0.0315
BMW,1-Serie,1,5,1801,0.7718,0.0089
BMW,1-Serie,1,6,343,0.7405,0.0049
BMW,1-Serie,2,1,16274,0.906,0.0994
BMW,1-Serie,2,2,122632,0.8294,0.3905
BMW,1-Serie,2,3,159626,0.7681,0.3331
BMW,1-Serie,2,4,66020,0.723,0.1222
BMW,1-Serie,2,5,17285,0.6999,0.036
BMW,1-Serie,2,6,4339,0.6944,0.0189
BMW,1-Serie,3,1,6136,0.8846,0.0416
BMW,1-Serie,3,2,48777,0.8017,0.2241
BMW,1-Serie,3,3,119432,0.7186,0.3476
BMW,1-Serie,3,4,107586,0.6653,0.2389
BMW,1-Serie,3,5,47453,0.6425,0.099
BMW,1-Serie,3,6,17338,0.6254,0.0488
BMW,1-Serie,4,1,3154,0.8814,0.0227
BMW,1-Serie,4,2,22153,0.7897,0.1383
BMW,1-Serie,4,3,65435,0.6998,0.2841
BMW,1-Serie,4,4,89892,0.6403,0.2883
BMW,1-Serie,4,5,63859,0.6092,0.167
BMW,1-Serie,4,6,34311,0.5967,0.0996
BMW,2-Serie,1,1,65396,0.9064,0.3006
BMW,2-Serie,1,2,113301,0.8519,0.5074
BMW,2-Serie,1,3,28224,0.7952,0.1467
BMW,2-Serie,1,4,5286,0.7656,0.0315
BMW,2-Serie,1,5,1197,0.7644,0.0089
BMW,2-Serie,1,6,324,0.7531,0.0049
BMW,2-Serie,2,1,12606,0.9127,0.0994
BMW,2-Serie,2,2,63510,0.8438,0.3905
BMW,2-Serie,2,3,50971,0.7784,0.3331
BMW,2-Serie,2,4,15650,0.7228,0.1222
BMW,2-Serie,2,5,3741,0.7113,0.036
BMW,2-Serie,2,6,1190,0.7235,0.0189
BMW,2-Serie,3,1,493,0.9087,0.0416
BMW,2-Serie,3,2,3206,0.8356,0.2241
BMW,2-Serie,3,3,5317,0.7485,0.3476
BMW,2-Serie,3,4,2935,0.7196,0.2389
BMW,2-Serie,3,5,924,0.6775,0.099
BMW,2-Serie,3,6,251,0.7251,0.0488
BMW,3-Serie,1,1,41423,0.9164,0.3006
BMW,3-Serie,1,2,158791,0.8759,0.5074
BMW,3-Serie,1,3,83737,0.8436,0.1467
BMW,3-Serie,1,4,22470,0.8237,0.0315
BMW,3-Serie,1,5,5339,0.8151,0.0089
BMW,3-Serie,1,6,1631,0.7879,0.0049
BMW,3-Serie,2,1,9989,0.9191,0.0994
BMW,3-Serie,2,2,86404,0.8578,0.3905
BMW,3-Serie,2,3,148006,0.809,0.3331
BMW,3-Serie,2,4,89515,0.7687,0.1222
BMW,3-Serie,2,5,33888,0.7454,0.036
BMW,3-Serie,2,6,14969,0.722,0.0189
BMW,3-Serie,3,1,4261,0.8927,0.0416
BMW,3-Serie,3,2,37015,0.8188,0.2241
BMW,3-Serie,3,3,98197,0.7416,0.3476
BMW,3-Serie,3,4,117036,0.6986,0.2389
BMW,3-Serie,3,5,76780,0.6772,0.099
BMW,3-Serie,3,6,46907,0.6599,0.0488
BMW,3-Serie,4,1,2933,0.8752,0.0227
BMW,3-Serie,4,2,23877,0.7955,0.1383
BMW,3-Serie,4,3,74701,0.7154,0.2841
BMW,3-Serie,4,4,116341,0.6675,0.2883
BMW,3-Serie,4,5,102090,0.6429,0.167
BMW,3-Serie,4,6,86300,0.6323,0.0996
BMW,4-serie,1,1,33188,0.9039,0.3006
BMW,4-serie,1,2,88183,0.862,0.5074
BMW,4-serie,1,3,33754,0.8307,0.1467
BMW,4-serie,1,4,6891,0.8148,0.0315
BMW,4-serie,1,5,1343,0.7826,0.0089
BMW,4-serie,1,6,252,0.7619,0.0049
BMW,4-serie,2,1,7771,0.9071,0.0994
BMW,4-serie,2,2,52963,0.8557,0.3905
BMW,4-serie,2,3,65771,0.8192,0.3331
BMW,4-serie,2,4,28625,0.7801,0.1222
BMW,4-serie,2,5,8018,0.7764,0.036
BMW,4-serie,2,6,2226,0.7534,0.0189
BMW,4-serie,3,1,661,0.8971,0.0416
BMW,4-serie,3,2,4980,0.8376,0.2241
BMW,4-serie,3,3,10564,0.7898,0.3476
BMW,4-serie,3,4,8400,0.7592,0.2389
BMW,4-serie,3,5,3147,0.7388,0.099
BMW,4-serie,3,6,1140,0.6991,0.0488
BMW,5-Serie,1,1,21477,0.9145,0.3006
BMW,5-Serie,1,2,86085,0.8818,0.5074
BMW,5-Serie,1,3,50968,0.8595,0.1467
BMW,5-Serie,1,4,16783,0.852,0.0315
BMW,5-Serie,1,5,5129,0.8569,0.0089
BMW,5-Serie,1,6,2286,0.8574,0.0049
BMW,5-Serie,2,1,3600,0.9097,0.0994
BMW,5-Serie,2,2,33730,0.8562,0.3905
BMW,5-Serie,2,3,66495,0.829,0.3331
BMW,5-Serie,2,4,48203,0.8178,0.1222
BMW,5-Serie,2,5,22785,0.8066,0.036
BMW,5-Serie,2,6,13655,0.8047,0.0189
BMW,5-Serie,3,1,890,0.9022,0.0416
BMW,5-Serie,3,2,8935,0.8156,0.2241
BMW,5-Serie,3,3,31577,0.7713,0.3476
BMW,5-Serie,3,4,49725,0.7492,0.2389
BMW,5-Serie,3,5,39487,0.7387,0.099
BMW,5-Serie,3,6,29603,0.7338,0.0488
BMW,5-Serie,4,1,340,0.9029,0.0227
BMW,5-Serie,4,2,3527,0.8069,0.1383
BMW,5-Serie,4,3,12386,0.7547,0.2841
BMW,5-Serie,4,4,29434,0.7162,0.2883
BMW,5-Serie,4,5,38466,0.698,0.167
BMW,5-Serie,4,6,50184,0.6881,0.0996
BMW,X1,1,1,41103,0.9161,0.3006
BMW,X1,1,2,79270,0.8796,0.5074
BMW,X1,1,3,21300,0.8347,0.1467
BMW,X1,1,4,3532,0.8177,0.0315
BMW,X1,1,5,538,0.8178,0.0089
BMW,X1,1,6,118,0.8136,0.0049
BMW,X1,2,1,5772,0.9068,0.0994
BMW,X1,2,2,38768,0.8478,0.3905
BMW,X1,2,3,41324,0.7929,0.3331
BMW,X1,2,4,13450,0.7441,0.1222
BMW,X1,2,5,3156,0.7288,0.036
BMW,X1,2,6,732,0.7145,0.0189
BMW,X1,3,1,924,0.8929,0.0416
BMW,X1,3,2,9999,0.8057,0.2241
BMW,X1,3,3,26478,0.7429,0.3476
BMW,X1,3,4,22262,0.6882,0.2389
BMW,X1,3,5,8078,0.6654,0.099
BMW,X1,3,6,2414,0.6578,0.0488
BMW,X1,4,1,136,0.9044,0.0227
BMW,X1,4,2,1409,0.8439,0.1383
BMW,X1,4,3,5460,0.731,0.2841
BMW,X1,4,4,8716,0.6785,0.2883
BMW,X1,4,5,5400,0.6465,0.167
BMW,X1,4,6,2243,0.6322,0.0996
BMW,X3,1,1,22026,0.9065,0.3006
BMW,X3,1,2,66971,0.8724,0.5074
BMW,X3,1,3,19641,0.8368,0.1467
BMW,X3,1,4,2678,0.7797,0.0315
BMW,X3,1,5+6,494,0.749,0.0139
BMW,X3,2,1,2715,0.8899,0.0994
BMW,X3,2,2,25576,0.8291,0.3905
BMW,X3,2,3,37215,0.7741,0.3331
BMW,X3,2,4,15722,0.7347,0.1222
BMW,X3,2,5,4149,0.7141,0.036
BMW,X3,2,6,1144,0.6836,0.0189
BMW,X3,3,1,619,0.874,0.0416
BMW,X3,3,2,6558,0.7983,0.2241
BMW,X3,3,3,20098,0.7466,0.3476
BMW,X3,3,4,22024,0.7067,0.2389
BMW,X3,3,5,10130,0.6972,0.099
BMW,X3,3,6,3775,0.6713,0.0488
BMW,X3,4,1,125,0.848,0.0227
BMW,X3,4,2,1407,0.8067,0.1383
BMW,X3,4,3,5783,0.7313,0.2841
BMW,X3,4,4,12821,0.6794,0.2883
BMW,X3,4,5,11091,0.6559,0.167
BMW,X3,4,6,5321,0.6279,0.0996
BMW,X5,1,1,10674,0.8975,0.3006
BMW,X5,1,2,44953,0.8726,0.5074
BMW,X5,1,3,18915,0.8517,0.1467
BMW,X5,1,4,3525,0.8386,0.0315
BMW,X5,1,5,806,0.8362,0.0089
BMW,X5,1,6,284,0.7887,0.0049
BMW,X5,2,1,1513,0.9042,0.0994
BMW,X5,2,2,16658,0.8798,0.3905
BMW,X5,2,3,30864,0.853,0.3331
BMW,X5,2,4,14780,0.8329,0.1222
BMW,X5,2,5,3985,0.8351,0.036
BMW,X5,2,6,1392,0.8032,0.0189
BMW,X5,3,1,304,0.8717,0.0416
BMW,X5,3,2,3368,0.8373,0.2241
BMW,X5,3,3,14103,0.8023,0.3476
BMW,X5,3,4,19098,0.778,0.2389
BMW,X5,3,5,9322,0.7632,0.099
BMW,X5,3,6,3309,0.7549,0.0488
BMW,X5,4,1,138,0.8116,0.0227
BMW,X5,4,2,1296,0.7863,0.1383
BMW,X5,4,3,6875,0.7311,0.2841
BMW,X5,4,4,18992,0.7024,0.2883
BMW,X5,4,5,20289,0.6895,0.167
BMW,X5,4,6,12469,0.6891,0.0996
CHEVROLET,AVEO,2,1,405,0.7481,0.0994
CHEVROLET,AVEO,2,2,1296,0.6242,0.3905
CHEVROLET,AVEO,2,3,1052,0.5314,0.3331
CHEVROLET,AVEO,2,4+5+6,353,0.4504,0.1771
CHEVROLET,AVEO,3,1,1194,0.7186,0.0416
CHEVROLET,AVEO,3,2,5566,0.5625,0.2241
CHEVROLET,AVEO,3,3,6018,0.4774,0.3476
CHEVROLET,AVEO,3,4,2107,0.4504,0.2389
CHEVROLET,AVEO,3,5+6,498,0.4398,0.1479
CHEVROLET,AVEO,4,1,949,0.6617,0.0227
CHEVROLET,AVEO,4,2,6051,0.5138,0.1383
CHEVROLET,AVEO,4,3,7674,0.4312,0.2841
CHEVROLET,AVEO,4,4,3119,0.395,0.2883
CHEVROLET,AVEO,4,5+6,586,0.3925,0.2665
CHEVROLET,SPARK,2,1,1507,0.6569,0.0994
CHEVROLET,SPARK,2,2,4500,0.5571,0.3905
CHEVROLET,SPARK,2,3,3024,0.5245,0.3331
CHEVROLET,SPARK,2,4+5+6,683,0.4949,0.1771
CHEVROLET,SPARK,3,1,2923,0.7007,0.0416
CHEVROLET,SPARK,3,2,13953,0.5899,0.2241
CHEVROLET,SPARK,3,3,14400,0.5172,0.3476
CHEVROLET,SPARK,3,4,4424,0.4754,0.2389
CHEVROLET,SPARK,3,5,646,0.469,0.099
CHEVROLET,SPARK,3,6,100,0.5,0.0488
CHEVROLET,SPARK,4,1,762,0.6837,0.0227
CHEVROLET,SPARK,4,2,4319,0.5902,0.1383
CHEVROLET,SPARK,4,3,5781,0.5234,0.2841
CHEVROLET,SPARK,4,4,2363,0.4833,0.2883
CHEVROLET,SPARK,4,5+6,482,0.4274,0.2665
CITROËN,BERLINGO,1,1,25571,0.7994,0.3006
CITROËN,BERLINGO,1,2,57864,0.6899,0.5074
CITROËN,BERLINGO,1,3,47449,0.6238,0.1467
CITROËN,BERLINGO,1,4,22763,0.5932,0.0315
CITROËN,BERLINGO,1,5,7635,0.5734,0.0089
CITROËN,BERLINGO,1,6,3616,0.5758,0.0049
CITROËN,BERLINGO,2,1,9545,0.7829,0.0994
CITROËN,BERLINGO,2,2,35895,0.658,0.3905
CITROËN,BERLINGO,2,3,50113,0.5669,0.3331
CITROËN,BERLINGO,2,4,39894,0.5262,0.1222
CITROËN,BERLINGO,2,5,21304,0.5052,0.036
CITROËN,BERLINGO,2,6,14123,0.5056,0.0189
CITROËN,BERLINGO,3,1,3046,0.7482,0.0416
CITROËN,BERLINGO,3,2,15841,0.6414,0.2241
CITROËN,BERLINGO,3,3,30075,0.5551,0.3476
CITROËN,BERLINGO,3,4,33103,0.4959,0.2389
CITROËN,BERLINGO,3,5,24100,0.4853,0.099
CITROËN,BERLINGO,3,6,21095,0.4809,0.0488
CITROËN,BERLINGO,4,1,1264,0.7445,0.0227
CITROËN,BERLINGO,4,2,9520,0.6403,0.1383
CITROËN,BERLINGO,4,3,23492,0.5531,0.2841
